isoform,combiner,repeat,fold,config,coefficient
CYP2C9,nn_ridge,4,1,ecfp4_narrow__rf,0.19625050851069523
CYP2C9,nn_ridge,4,1,ecfp4_narrow__xgboost,0.0
CYP2C9,nn_ridge,4,1,mordred_pca__lightgbm,0.0
CYP2C9,nn_ridge,4,1,mordred_pca__rf,0.0
CYP2C9,nn_ridge,4,1,mordred_pca__xgboost,0.0
CYP2C9,ridge,4,2,chemeleon__lightgbm,0.019663283557968956
CYP2C9,ridge,4,2,chemeleon__rf,0.07614313742491906
CYP2C9,ridge,4,2,chemeleon__xgboost,-0.05665709054863306
CYP2C9,ridge,4,2,chemprop_chemeleoninit,0.5227089682650935
CYP2C9,ridge,4,2,chemprop_randominit,0.17764479924250604
CYP2C9,ridge,4,2,ecfp4_narrow__lightgbm,0.10997970930696373
CYP2C9,ridge,4,2,ecfp4_narrow__rf,0.25072583394359377
CYP2C9,ridge,4,2,ecfp4_narrow__xgboost,-0.005936726587374659
CYP2C9,ridge,4,2,mordred_pca__lightgbm,-0.007995578426001067
CYP2C9,ridge,4,2,mordred_pca__rf,0.009267709567969304
CYP2C9,ridge,4,2,mordred_pca__xgboost,0.025556703121208498
CYP2C9,ridge,4,2,__intercept__,-0.557030994808807
CYP2C9,elastic_net,4,2,chemeleon__lightgbm,0.0
CYP2C9,elastic_net,4,2,chemeleon__rf,0.045333730845292956
CYP2C9,elastic_net,4,2,chemeleon__xgboost,-0.02672802702037135
CYP2C9,elastic_net,4,2,chemprop_chemeleoninit,0.5456420352303795
CYP2C9,elastic_net,4,2,chemprop_randominit,0.17262674403482278
CYP2C9,elastic_net,4,2,ecfp4_narrow__lightgbm,0.09341221325106314
CYP2C9,elastic_net,4,2,ecfp4_narrow__rf,0.25864578218260004
CYP2C9,elastic_net,4,2,ecfp4_narrow__xgboost,0.0
CYP2C9,elastic_net,4,2,mordred_pca__lightgbm,0.0
CYP2C9,elastic_net,4,2,mordred_pca__rf,0.0
CYP2C9,elastic_net,4,2,mordred_pca__xgboost,0.013768642302022453
CYP2C9,elastic_net,4,2,__intercept__,-0.4730239093114985
CYP2C9,nnls,4,2,chemeleon__lightgbm,0.0
CYP2C9,nnls,4,2,chemeleon__rf,0.0
CYP2C9,nnls,4,2,chemeleon__xgboost,0.0
CYP2C9,nnls,4,2,chemprop_chemeleoninit,0.5452567498852886
CYP2C9,nnls,4,2,chemprop_randominit,0.17341613467495254
CYP2C9,nnls,4,2,ecfp4_narrow__lightgbm,0.07709049569875821
CYP2C9,nnls,4,2,ecfp4_narrow__rf,0.20443550360151547
CYP2C9,nnls,4,2,ecfp4_narrow__xgboost,0.0
CYP2C9,nnls,4,2,mordred_pca__lightgbm,0.0
CYP2C9,nnls,4,2,mordred_pca__rf,0.0
CYP2C9,nnls,4,2,mordred_pca__xgboost,0.0
CYP2C9,nn_ridge,4,2,chemeleon__lightgbm,0.0
CYP2C9,nn_ridge,4,2,chemeleon__rf,0.0
CYP2C9,nn_ridge,4,2,chemeleon__xgboost,0.0
CYP2C9,nn_ridge,4,2,chemprop_chemeleoninit,0.5262628638565281
CYP2C9,nn_ridge,4,2,chemprop_randominit,0.18219599332451752
CYP2C9,nn_ridge,4,2,ecfp4_narrow__lightgbm,0.09269510558200202
CYP2C9,nn_ridge,4,2,ecfp4_narrow__rf,0.19897506833205608
CYP2C9,nn_ridge,4,2,ecfp4_narrow__xgboost,0.0
CYP2C9,nn_ridge,4,2,mordred_pca__lightgbm,0.0
CYP2C9,nn_ridge,4,2,mordred_pca__rf,0.0
CYP2C9,nn_ridge,4,2,mordred_pca__xgboost,0.0
CYP2C9,ridge,4,3,chemeleon__lightgbm,0.0182948659965438
CYP2C9,ridge,4,3,chemeleon__rf,0.06655421818859551
CYP2C9,ridge,4,3,chemeleon__xgboost,-0.04714499198103705
CYP2C9,ridge,4,3,chemprop_chemeleoninit,0.5233461444590688
CYP2C9,ridge,4,3,chemprop_randominit,0.18286714759281184
CYP2C9,ridge,4,3,ecfp4_narrow__lightgbm,0.110821448897449
CYP2C9,ridge,4,3,ecfp4_narrow__rf,0.24884722434775028
CYP2C9,ridge,4,3,ecfp4_narrow__xgboost,-0.02649083746674548
CYP2C9,ridge,4,3,mordred_pca__lightgbm,-0.0008586209279774999
CYP2C9,ridge,4,3,mordred_pca__rf,-0.005505531059257895
CYP2C9,ridge,4,3,mordred_pca__xgboost,0.030403374702499333
CYP2C9,ridge,4,3,__intercept__,-0.46437263485973457
CYP2C9,elastic_net,4,3,chemeleon__lightgbm,0.0
CYP2C9,elastic_net,4,3,chemeleon__rf,0.0009799897653366403
CYP2C9,elastic_net,4,3,chemeleon__xgboost,-0.0
CYP2C9,elastic_net,4,3,chemprop_chemeleoninit,0.5475798397264774
CYP2C9,elastic_net,4,3,chemprop_randominit,0.18111173409515946
CYP2C9,elastic_net,4,3,ecfp4_narrow__lightgbm,0.0894697836010809
CYP2C9,elastic_net,4,3,ecfp4_narrow__rf,0.23811383183979343
CYP2C9,elastic_net,4,3,ecfp4_narrow__xgboost,0.0
CYP2C9,elastic_net,4,3,mordred_pca__lightgbm,0.0
CYP2C9,elastic_net,4,3,mordred_pca__rf,0.0
CYP2C9,elastic_net,4,3,mordred_pca__xgboost,0.00464210145845969
CYP2C9,elastic_net,4,3,__intercept__,-0.28484858535664337
CYP2C9,nnls,4,3,chemeleon__lightgbm,0.0
CYP2C9,nnls,4,3,chemeleon__rf,0.0
CYP2C9,nnls,4,3,chemeleon__xgboost,0.0
CYP2C9,nnls,4,3,chemprop_chemeleoninit,0.5456002962795645
CYP2C9,nnls,4,3,chemprop_randominit,0.18022006627244053
CYP2C9,nnls,4,3,ecfp4_narrow__lightgbm,0.07786219774085812
CYP2C9,nnls,4,3,ecfp4_narrow__rf,0.19672799532721436
CYP2C9,nnls,4,3,ecfp4_narrow__xgboost,0.0
CYP2C9,nnls,4,3,mordred_pca__lightgbm,0.0
CYP2C9,nnls,4,3,mordred_pca__rf,0.0
CYP2C9,nnls,4,3,mordred_pca__xgboost,0.0
CYP2C9,nn_ridge,4,3,chemeleon__lightgbm,0.0
CYP2C9,nn_ridge,4,3,chemeleon__rf,0.0
CYP2C9,nn_ridge,4,3,chemeleon__xgboost,0.0
CYP2C9,nn_ridge,4,3,chemprop_chemeleoninit,0.5392946711989313
CYP2C9,nn_ridge,4,3,chemprop_randominit,0.1830508060471439
CYP2C9,nn_ridge,4,3,ecfp4_narrow__lightgbm,0.0829676636777893
CYP2C9,nn_ridge,4,3,ecfp4_narrow__rf,0.1950661826663419
CYP2C9,nn_ridge,4,3,ecfp4_narrow__xgboost,0.0
CYP2C9,nn_ridge,4,3,mordred_pca__lightgbm,0.0
CYP2C9,nn_ridge,4,3,mordred_pca__rf,0.0
CYP2C9,nn_ridge,4,3,mordred_pca__xgboost,0.0
CYP2C9,ridge,4,4,chemeleon__lightgbm,0.02774122565251761
CYP2C9,ridge,4,4,chemeleon__rf,0.07326306933105808
CYP2C9,ridge,4,4,chemeleon__xgboost,-0.059852177040687585
CYP2C9,ridge,4,4,chemprop_chemeleoninit,0.5183965422765399
CYP2C9,ridge,4,4,chemprop_randominit,0.1808953767895986
CYP2C9,ridge,4,4,ecfp4_narrow__lightgbm,0.10521566619997108
CYP2C9,ridge,4,4,ecfp4_narrow__rf,0.23577578302431762
CYP2C9,ridge,4,4,ecfp4_narrow__xgboost,0.0024218430616209773
CYP2C9,ridge,4,4,mordred_pca__lightgbm,-0.0027648290216358076
CYP2C9,ridge,4,4,mordred_pca__rf,0.0119749073324807
CYP2C9,ridge,4,4,mordred_pca__xgboost,0.023782577620045934
CYP2C9,ridge,4,4,__intercept__,-0.537442801835482
CYP2C9,elastic_net,4,4,chemeleon__lightgbm,0.0
CYP2C9,elastic_net,4,4,chemeleon__rf,0.0
CYP2C9,elastic_net,4,4,chemeleon__xgboost,-0.0
CYP2C9,elastic_net,4,4,chemprop_chemeleoninit,0.545077343802663
CYP2C9,elastic_net,4,4,chemprop_randominit,0.18060901360384568
CYP2C9,elastic_net,4,4,ecfp4_narrow__lightgbm,0.09274480032511431
CYP2C9,elastic_net,4,4,ecfp4_narrow__rf,0.2353747817935678
CYP2C9,elastic_net,4,4,ecfp4_narrow__xgboost,0.0
CYP2C9,elastic_net,4,4,mordred_pca__lightgbm,0.0
CYP2C9,elastic_net,4,4,mordred_pca__rf,0.0
CYP2C9,elastic_net,4,4,mordred_pca__xgboost,0.0
CYP2C9,elastic_net,4,4,__intercept__,-0.2492159840419177
CYP2C9,nnls,4,4,chemeleon__lightgbm,0.0
CYP2C9,nnls,4,4,chemeleon__rf,0.0
CYP2C9,nnls,4,4,chemeleon__xgboost,0.0
CYP2C9,nnls,4,4,chemprop_chemeleoninit,0.543466417233665
CYP2C9,nnls,4,4,chemprop_randominit,0.17764129267900722
CYP2C9,nnls,4,4,ecfp4_narrow__lightgbm,0.08120251088294342
CYP2C9,nnls,4,4,ecfp4_narrow__rf,0.19782016294351631
CYP2C9,nnls,4,4,ecfp4_narrow__xgboost,0.0
CYP2C9,nnls,4,4,mordred_pca__lightgbm,0.0
CYP2C9,nnls,4,4,mordred_pca__rf,0.0
CYP2C9,nnls,4,4,mordred_pca__xgboost,0.0
CYP2C9,nn_ridge,4,4,chemeleon__lightgbm,0.0
CYP2C9,nn_ridge,4,4,chemeleon__rf,0.0
CYP2C9,nn_ridge,4,4,chemeleon__xgboost,0.0
CYP2C9,nn_ridge,4,4,chemprop_chemeleoninit,0.5245180240979543
CYP2C9,nn_ridge,4,4,chemprop_randominit,0.18637793224681048
CYP2C9,nn_ridge,4,4,ecfp4_narrow__lightgbm,0.09575874166674087
CYP2C9,nn_ridge,4,4,ecfp4_narrow__rf,0.19340478650017376
CYP2C9,nn_ridge,4,4,ecfp4_narrow__xgboost,0.0
CYP2C9,nn_ridge,4,4,mordred_pca__lightgbm,0.0
CYP2C9,nn_ridge,4,4,mordred_pca__rf,0.0
CYP2C9,nn_ridge,4,4,mordred_pca__xgboost,0.0
CYP2D6,ridge,0,0,chemeleon__lightgbm,0.07685521693318528
CYP2D6,ridge,0,0,chemeleon__rf,0.384423097352721
CYP2D6,ridge,0,0,chemeleon__xgboost,0.048900696003239444
CYP2D6,ridge,0,0,chemprop_chemeleoninit,0.17379776386242643
CYP2D6,ridge,0,0,chemprop_randominit,0.1271781707670092
CYP2D6,ridge,0,0,ecfp4_narrow__lightgbm,0.2284750592118695
CYP2D6,ridge,0,0,ecfp4_narrow__rf,0.1600114451982993
CYP2D6,ridge,0,0,ecfp4_narrow__xgboost,0.007274335194551417
CYP2D6,ridge,0,0,mordred_pca__lightgbm,-0.00291008224595387
CYP2D6,ridge,0,0,mordred_pca__rf,-0.02563862716994618
CYP2D6,ridge,0,0,mordred_pca__xgboost,0.051405188818715725
CYP2D6,ridge,0,0,__intercept__,-1.0844334316047464
CYP2D6,elastic_net,0,0,chemeleon__lightgbm,0.053374070629278736
CYP2D6,elastic_net,0,0,chemeleon__rf,0.39453667788461766
CYP2D6,elastic_net,0,0,chemeleon__xgboost,0.036754332404950615
CYP2D6,elastic_net,0,0,chemprop_chemeleoninit,0.17737213768214985
CYP2D6,elastic_net,0,0,chemprop_randominit,0.12790033900378825
CYP2D6,elastic_net,0,0,ecfp4_narrow__lightgbm,0.21963121336687175
CYP2D6,elastic_net,0,0,ecfp4_narrow__rf,0.15131710264161033
CYP2D6,elastic_net,0,0,ecfp4_narrow__xgboost,0.0
CYP2D6,elastic_net,0,0,mordred_pca__lightgbm,0.0
CYP2D6,elastic_net,0,0,mordred_pca__rf,0.0
CYP2D6,elastic_net,0,0,mordred_pca__xgboost,0.021938737656191778
CYP2D6,elastic_net,0,0,__intercept__,-0.8596783609288501
CYP2D6,nnls,0,0,chemeleon__lightgbm,0.0
CYP2D6,nnls,0,0,chemeleon__rf,0.4050780751875262
CYP2D6,nnls,0,0,chemeleon__xgboost,0.0
CYP2D6,nnls,0,0,chemprop_chemeleoninit,0.20094782914132026
CYP2D6,nnls,0,0,chemprop_randominit,0.13539732900905976
CYP2D6,nnls,0,0,ecfp4_narrow__lightgbm,0.15695808141623802
CYP2D6,nnls,0,0,ecfp4_narrow__rf,0.10533275377569458
CYP2D6,nnls,0,0,ecfp4_narrow__xgboost,0.0
CYP2D6,nnls,0,0,mordred_pca__lightgbm,0.0
CYP2D6,nnls,0,0,mordred_pca__rf,0.0
CYP2D6,nnls,0,0,mordred_pca__xgboost,0.0
CYP2D6,nn_ridge,0,0,chemeleon__lightgbm,0.0
CYP2D6,nn_ridge,0,0,chemeleon__rf,0.40067364319745813
CYP2D6,nn_ridge,0,0,chemeleon__xgboost,0.0
CYP2D6,nn_ridge,0,0,chemprop_chemeleoninit,0.20157723926147922
CYP2D6,nn_ridge,0,0,chemprop_randominit,0.13664468625373313
CYP2D6,nn_ridge,0,0,ecfp4_narrow__lightgbm,0.15728239290524818
CYP2D6,nn_ridge,0,0,ecfp4_narrow__rf,0.1075462245005503
CYP2D6,nn_ridge,0,0,ecfp4_narrow__xgboost,0.0
CYP2D6,nn_ridge,0,0,mordred_pca__lightgbm,0.0
CYP2D6,nn_ridge,0,0,mordred_pca__rf,0.0
CYP2D6,nn_ridge,0,0,mordred_pca__xgboost,0.0
CYP2D6,ridge,0,1,chemeleon__lightgbm,0.0780280699403143
CYP2D6,ridge,0,1,chemeleon__rf,0.3809499590539097
CYP2D6,ridge,0,1,chemeleon__xgboost,0.037922956562047694
CYP2D6,ridge,0,1,chemprop_chemeleoninit,0.18422068096780048
CYP2D6,ridge,0,1,chemprop_randominit,0.12560829963024814
CYP2D6,ridge,0,1,ecfp4_narrow__lightgbm,0.2288356923806545
CYP2D6,ridge,0,1,ecfp4_narrow__rf,0.16061575092820327
CYP2D6,ridge,0,1,ecfp4_narrow__xgboost,-0.0038445508750813108
CYP2D6,ridge,0,1,mordred_pca__lightgbm,0.007427784174734238
CYP2D6,ridge,0,1,mordred_pca__rf,-0.037553622569416856
CYP2D6,ridge,0,1,mordred_pca__xgboost,0.06360145968206182
CYP2D6,ridge,0,1,__intercept__,-1.0669206135108205
CYP2D6,elastic_net,0,1,chemeleon__lightgbm,0.055029496607897264
CYP2D6,elastic_net,0,1,chemeleon__rf,0.39094111700174133
CYP2D6,elastic_net,0,1,chemeleon__xgboost,0.02606285117130937
CYP2D6,elastic_net,0,1,chemprop_chemeleoninit,0.18646090145726618
CYP2D6,elastic_net,0,1,chemprop_randominit,0.12540889103713293
CYP2D6,elastic_net,0,1,ecfp4_narrow__lightgbm,0.2202034648899619
CYP2D6,elastic_net,0,1,ecfp4_narrow__rf,0.14912894400012636
CYP2D6,elastic_net,0,1,ecfp4_narrow__xgboost,0.0
CYP2D6,elastic_net,0,1,mordred_pca__lightgbm,0.0
CYP2D6,elastic_net,0,1,mordred_pca__rf,-0.0
CYP2D6,elastic_net,0,1,mordred_pca__xgboost,0.036986262708270275
CYP2D6,elastic_net,0,1,__intercept__,-0.8964850063655225
CYP2D6,nnls,0,1,chemeleon__lightgbm,0.0
CYP2D6,nnls,0,1,chemeleon__rf,0.3969299091618043
CYP2D6,nnls,0,1,chemeleon__xgboost,0.0
CYP2D6,nnls,0,1,chemprop_chemeleoninit,0.21138311655477404
CYP2D6,nnls,0,1,chemprop_randominit,0.1332260135856843
CYP2D6,nnls,0,1,ecfp4_narrow__lightgbm,0.1621433250770172
CYP2D6,nnls,0,1,ecfp4_narrow__rf,0.09977076714890748
CYP2D6,nnls,0,1,ecfp4_narrow__xgboost,0.0
CYP2D6,nnls,0,1,mordred_pca__lightgbm,0.0
CYP2D6,nnls,0,1,mordred_pca__rf,0.0
CYP2D6,nnls,0,1,mordred_pca__xgboost,0.0
CYP2D6,nn_ridge,0,1,chemeleon__lightgbm,0.0
CYP2D6,nn_ridge,0,1,chemeleon__rf,0.3969294785916292
CYP2D6,nn_ridge,0,1,chemeleon__xgboost,0.0
CYP2D6,nn_ridge,0,1,chemprop_chemeleoninit,0.21138316181603434
CYP2D6,nn_ridge,0,1,chemprop_randominit,0.13322614631613255
CYP2D6,nn_ridge,0,1,ecfp4_narrow__lightgbm,0.16214333145900353
CYP2D6,nn_ridge,0,1,ecfp4_narrow__rf,0.09977101423749976
CYP2D6,nn_ridge,0,1,ecfp4_narrow__xgboost,0.0
CYP2D6,nn_ridge,0,1,mordred_pca__lightgbm,0.0
CYP2D6,nn_ridge,0,1,mordred_pca__rf,0.0
CYP2D6,nn_ridge,0,1,mordred_pca__xgboost,0.0
CYP2D6,ridge,0,2,chemeleon__lightgbm,0.11827310108894075
CYP2D6,ridge,0,2,chemeleon__rf,0.3272473168947079
CYP2D6,ridge,0,2,chemeleon__xgboost,0.05429224948595493
CYP2D6,ridge,0,2,chemprop_chemeleoninit,0.1749311657823299
CYP2D6,ridge,0,2,chemprop_randominit,0.1325785938008732
CYP2D6,ridge,0,2,ecfp4_narrow__lightgbm,0.19457514850417978
CYP2D6,ridge,0,2,ecfp4_narrow__rf,0.16655131221379227
CYP2D6,ridge,0,2,ecfp4_narrow__xgboost,0.02135332877890366
CYP2D6,ridge,0,2,mordred_pca__lightgbm,0.006376623637299156
CYP2D6,ridge,0,2,mordred_pca__rf,-0.011135665247001712
CYP2D6,ridge,0,2,mordred_pca__xgboost,0.05943355550049227
CYP2D6,ridge,0,2,__intercept__,-1.1533960329197201
CYP2D6,elastic_net,0,2,chemeleon__lightgbm,0.07390499851600002
CYP2D6,elastic_net,0,2,chemeleon__rf,0.3890776540254165
CYP2D6,elastic_net,0,2,chemeleon__xgboost,0.02545896325926098
CYP2D6,elastic_net,0,2,chemprop_chemeleoninit,0.1774771036663732
CYP2D6,elastic_net,0,2,chemprop_randominit,0.12688143582504613
CYP2D6,elastic_net,0,2,ecfp4_narrow__lightgbm,0.20131649913695374
CYP2D6,elastic_net,0,2,ecfp4_narrow__rf,0.15970726815424988
CYP2D6,elastic_net,0,2,ecfp4_narrow__xgboost,0.0
CYP2D6,elastic_net,0,2,mordred_pca__lightgbm,0.0
CYP2D6,elastic_net,0,2,mordred_pca__rf,0.0
CYP2D6,elastic_net,0,2,mordred_pca__xgboost,0.028168937168696742
CYP2D6,elastic_net,0,2,__intercept__,-0.8543477857476809
CYP2D6,nnls,0,2,chemeleon__lightgbm,0.0
CYP2D6,nnls,0,2,chemeleon__rf,0.40393950475664564
CYP2D6,nnls,0,2,chemeleon__xgboost,0.0
CYP2D6,nnls,0,2,chemprop_chemeleoninit,0.2034479603038823
CYP2D6,nnls,0,2,chemprop_randominit,0.13378604848245507
CYP2D6,nnls,0,2,ecfp4_narrow__lightgbm,0.14665724091464785
CYP2D6,nnls,0,2,ecfp4_narrow__rf,0.11619935961327052
CYP2D6,nnls,0,2,ecfp4_narrow__xgboost,0.0
CYP2D6,nnls,0,2,mordred_pca__lightgbm,0.0
CYP2D6,nnls,0,2,mordred_pca__rf,0.0
CYP2D6,nnls,0,2,mordred_pca__xgboost,0.0
CYP2D6,nn_ridge,0,2,chemeleon__lightgbm,0.0
CYP2D6,nn_ridge,0,2,chemeleon__rf,0.40393905610181396
CYP2D6,nn_ridge,0,2,chemeleon__xgboost,0.0
CYP2D6,nn_ridge,0,2,chemprop_chemeleoninit,0.2034480233016115
CYP2D6,nn_ridge,0,2,chemprop_randominit,0.13378617748438693
CYP2D6,nn_ridge,0,2,ecfp4_narrow__lightgbm,0.14665730589519113
CYP2D6,nn_ridge,0,2,ecfp4_narrow__rf,0.11619955183010838
CYP2D6,nn_ridge,0,2,ecfp4_narrow__xgboost,0.0
CYP2D6,nn_ridge,0,2,mordred_pca__lightgbm,0.0
CYP2D6,nn_ridge,0,2,mordred_pca__rf,0.0
CYP2D6,nn_ridge,0,2,mordred_pca__xgboost,0.0
CYP2D6,ridge,0,3,chemeleon__lightgbm,0.08826575629133879
CYP2D6,ridge,0,3,chemeleon__rf,0.3793152747497288
CYP2D6,ridge,0,3,chemeleon__xgboost,0.05133120469406212
CYP2D6,ridge,0,3,chemprop_chemeleoninit,0.1818438600258424
CYP2D6,ridge,0,3,chemprop_randominit,0.13020100496079634
CYP2D6,ridge,0,3,ecfp4_narrow__lightgbm,0.21265921366055793
CYP2D6,ridge,0,3,ecfp4_narrow__rf,0.16332088919460452
CYP2D6,ridge,0,3,ecfp4_narrow__xgboost,0.01756755417377902
CYP2D6,ridge,0,3,mordred_pca__lightgbm,0.010520539371176025
CYP2D6,ridge,0,3,mordred_pca__rf,-0.04179576912122336
CYP2D6,ridge,0,3,mordred_pca__xgboost,0.056611992999726767
CYP2D6,ridge,0,3,__intercept__,-1.1798063481748082
CYP2D6,elastic_net,0,3,chemeleon__lightgbm,0.09227148645760153
CYP2D6,elastic_net,0,3,chemeleon__rf,0.35038525314987495
CYP2D6,elastic_net,0,3,chemeleon__xgboost,0.05268345384009022
CYP2D6,elastic_net,0,3,chemprop_chemeleoninit,0.18386195131444713
CYP2D6,elastic_net,0,3,chemprop_randominit,0.1339535812036824
CYP2D6,elastic_net,0,3,ecfp4_narrow__lightgbm,0.19967469023944773
CYP2D6,elastic_net,0,3,ecfp4_narrow__rf,0.15911056938201704
CYP2D6,elastic_net,0,3,ecfp4_narrow__xgboost,0.017626309090602078
CYP2D6,elastic_net,0,3,mordred_pca__lightgbm,0.0
CYP2D6,elastic_net,0,3,mordred_pca__rf,-0.0
CYP2D6,elastic_net,0,3,mordred_pca__xgboost,0.043243535466426127
CYP2D6,elastic_net,0,3,__intercept__,-1.0979464472343494
CYP2D6,nnls,0,3,chemeleon__lightgbm,0.0
CYP2D6,nnls,0,3,chemeleon__rf,0.40535704415027235
CYP2D6,nnls,0,3,chemeleon__xgboost,0.0
CYP2D6,nnls,0,3,chemprop_chemeleoninit,0.21057056696527826
CYP2D6,nnls,0,3,chemprop_randominit,0.13910559122278474
CYP2D6,nnls,0,3,ecfp4_narrow__lightgbm,0.14008490111593702
CYP2D6,nnls,0,3,ecfp4_narrow__rf,0.10887021105415291
CYP2D6,nnls,0,3,ecfp4_narrow__xgboost,0.0
CYP2D6,nnls,0,3,mordred_pca__lightgbm,0.0
CYP2D6,nnls,0,3,mordred_pca__rf,0.0
CYP2D6,nnls,0,3,mordred_pca__xgboost,0.0
CYP2D6,nn_ridge,0,3,chemeleon__lightgbm,0.0
CYP2D6,nn_ridge,0,3,chemeleon__rf,0.40535659135580576
CYP2D6,nn_ridge,0,3,chemeleon__xgboost,0.0
CYP2D6,nn_ridge,0,3,chemprop_chemeleoninit,0.21057061932475535
CYP2D6,nn_ridge,0,3,chemprop_randominit,0.1391057179070419
CYP2D6,nn_ridge,0,3,ecfp4_narrow__lightgbm,0.14008498098867259
CYP2D6,nn_ridge,0,3,ecfp4_narrow__rf,0.10887040573296165
CYP2D6,nn_ridge,0,3,ecfp4_narrow__xgboost,0.0
CYP2D6,nn_ridge,0,3,mordred_pca__lightgbm,0.0
CYP2D6,nn_ridge,0,3,mordred_pca__rf,0.0
CYP2D6,nn_ridge,0,3,mordred_pca__xgboost,0.0
CYP2D6,ridge,0,4,chemeleon__lightgbm,0.07685373423682323
CYP2D6,ridge,0,4,chemeleon__rf,0.3727867196032844
CYP2D6,ridge,0,4,chemeleon__xgboost,0.038714435868241484
CYP2D6,ridge,0,4,chemprop_chemeleoninit,0.1944474465162595
CYP2D6,ridge,0,4,chemprop_randominit,0.12051193509913893
CYP2D6,ridge,0,4,ecfp4_narrow__lightgbm,0.23106586419720915
CYP2D6,ridge,0,4,ecfp4_narrow__rf,0.16146271725103775
CYP2D6,ridge,0,4,ecfp4_narrow__xgboost,-0.0054427589591302394
CYP2D6,ridge,0,4,mordred_pca__lightgbm,0.008760620744919283
CYP2D6,ridge,0,4,mordred_pca__rf,-0.02541357586738471
CYP2D6,ridge,0,4,mordred_pca__xgboost,0.03953443961228019
CYP2D6,ridge,0,4,__intercept__,-1.0056765512537105
CYP2D6,elastic_net,0,4,chemeleon__lightgbm,0.03440184939841519
CYP2D6,elastic_net,0,4,chemeleon__rf,0.40726956813899706
CYP2D6,elastic_net,0,4,chemeleon__xgboost,0.018285396013363885
CYP2D6,elastic_net,0,4,chemprop_chemeleoninit,0.20093122647818704
CYP2D6,elastic_net,0,4,chemprop_randominit,0.11863219241373985
CYP2D6,elastic_net,0,4,ecfp4_narrow__lightgbm,0.220782030478739
CYP2D6,elastic_net,0,4,ecfp4_narrow__rf,0.14391820564126792
CYP2D6,elastic_net,0,4,ecfp4_narrow__xgboost,0.0
CYP2D6,elastic_net,0,4,mordred_pca__lightgbm,0.0
CYP2D6,elastic_net,0,4,mordred_pca__rf,0.0
CYP2D6,elastic_net,0,4,mordred_pca__xgboost,0.0037456283853411865
CYP2D6,elastic_net,0,4,__intercept__,-0.6931719084282566
CYP2D6,nnls,0,4,chemeleon__lightgbm,0.0
CYP2D6,nnls,0,4,chemeleon__rf,0.39232545998859764
CYP2D6,nnls,0,4,chemeleon__xgboost,0.0
CYP2D6,nnls,0,4,chemprop_chemeleoninit,0.22206650215288098
CYP2D6,nnls,0,4,chemprop_randominit,0.1245307541515302
CYP2D6,nnls,0,4,ecfp4_narrow__lightgbm,0.1599481980441561
CYP2D6,nnls,0,4,ecfp4_narrow__rf,0.10476509519433327
CYP2D6,nnls,0,4,ecfp4_narrow__xgboost,0.0
CYP2D6,nnls,0,4,mordred_pca__lightgbm,0.0
CYP2D6,nnls,0,4,mordred_pca__rf,0.0
CYP2D6,nnls,0,4,mordred_pca__xgboost,0.0
CYP2D6,nn_ridge,0,4,chemeleon__lightgbm,0.0
CYP2D6,nn_ridge,0,4,chemeleon__rf,0.3923250385972506
CYP2D6,nn_ridge,0,4,chemeleon__xgboost,0.0
CYP2D6,nn_ridge,0,4,chemprop_chemeleoninit,0.222066526592733
CYP2D6,nn_ridge,0,4,chemprop_randominit,0.1245309031262259
CYP2D6,nn_ridge,0,4,ecfp4_narrow__lightgbm,0.15994821557713662
CYP2D6,nn_ridge,0,4,ecfp4_narrow__rf,0.104765326491866
CYP2D6,nn_ridge,0,4,ecfp4_narrow__xgboost,0.0
CYP2D6,nn_ridge,0,4,mordred_pca__lightgbm,0.0
CYP2D6,nn_ridge,0,4,mordred_pca__rf,0.0
CYP2D6,nn_ridge,0,4,mordred_pca__xgboost,0.0
CYP2D6,ridge,1,0,chemeleon__lightgbm,0.08335641892533192
CYP2D6,ridge,1,0,chemeleon__rf,0.3787898918076285
CYP2D6,ridge,1,0,chemeleon__xgboost,0.04301307632844043
CYP2D6,ridge,1,0,chemprop_chemeleoninit,0.1801306546679419
CYP2D6,ridge,1,0,chemprop_randominit,0.12670147726443612
CYP2D6,ridge,1,0,ecfp4_narrow__lightgbm,0.21884795280556985
CYP2D6,ridge,1,0,ecfp4_narrow__rf,0.16033934599994693
CYP2D6,ridge,1,0,ecfp4_narrow__xgboost,0.006601115257144727
CYP2D6,ridge,1,0,mordred_pca__lightgbm,0.0250173794220422
CYP2D6,ridge,1,0,mordred_pca__rf,-0.04813155222125386
CYP2D6,ridge,1,0,mordred_pca__xgboost,0.04202064708432723
CYP2D6,ridge,1,0,__intercept__,-1.0214293974606425
CYP2D6,elastic_net,1,0,chemeleon__lightgbm,0.04948894635643613
CYP2D6,elastic_net,1,0,chemeleon__rf,0.40600842451493036
CYP2D6,elastic_net,1,0,chemeleon__xgboost,0.026660627063361426
CYP2D6,elastic_net,1,0,chemprop_chemeleoninit,0.18296118406712247
CYP2D6,elastic_net,1,0,chemprop_randominit,0.12443547647637157
CYP2D6,elastic_net,1,0,ecfp4_narrow__lightgbm,0.21572834111688496
CYP2D6,elastic_net,1,0,ecfp4_narrow__rf,0.15007388983382466
CYP2D6,elastic_net,1,0,ecfp4_narrow__xgboost,0.0
CYP2D6,elastic_net,1,0,mordred_pca__lightgbm,0.0
