isoform,offset,strae,r2
CYP2D6,-0.64,1.6725584634386652,-0.4340100397369733
CYP2D6,-0.63,1.655875291454956,-0.4180348474668305
CYP2D6,-0.62,1.639331980057176,-0.40229812800400855
CYP2D6,-0.61,1.6229220314013344,-0.3867998813485072
CYP2D6,-0.6,1.6066519441949152,-0.37154010750032596
CYP2D6,-0.59,1.5905396406337957,-0.35651880645946554
CYP2D6,-0.58,1.5745822985781295,-0.34173597822592616
CYP2D6,-0.57,1.5587519722281231,-0.32719162279970715
CYP2D6,-0.56,1.5430543729122153,-0.3128857401808085
CYP2D6,-0.55,1.5275185925112524,-0.29881833036923044
CYP2D6,-0.54,1.5121553890631962,-0.2849893933649734
CYP2D6,-0.53,1.4969475471743916,-0.271398929168037
CYP2D6,-0.52,1.4818993851487885,-0.2580469377784209
CYP2D6,-0.51,1.466986842735892,-0.244933419196125
CYP2D6,-0.5,1.452246170345758,-0.23205837342115032
CYP2D6,-0.49,1.4377072443119934,-0.21942180045349646
CYP2D6,-0.48,1.4234077653476067,-0.20702370029316253
CYP2D6,-0.47,1.409316005562942,-0.19486407294014918
CYP2D6,-0.46,1.39541499660372,-0.1829429183944571
CYP2D6,-0.45,1.381688889700228,-0.17126023665608558
CYP2D6,-0.44,1.368151367066537,-0.15981602772503445
CYP2D6,-0.43,1.3547825438317738,-0.14861029160130346
CYP2D6,-0.42,1.3415840997485688,-0.1376430282848935
CYP2D6,-0.41,1.3285763258979877,-0.12691423777580435
CYP2D6,-0.4,1.3157611034187622,-0.11642392007403579
CYP2D6,-0.39,1.3031438997820899,-0.10617207517958716
CYP2D6,-0.38,1.2907448750097645,-0.09615870309245955
CYP2D6,-0.37,1.278564689834975,-0.08638380381265298
CYP2D6,-0.36,1.2666109821862768,-0.07684737734016678
CYP2D6,-0.35,1.2548708806389395,-0.06754942367500072
CYP2D6,-0.34,1.2433358414427018,-0.05848994281715569
CYP2D6,-0.33,1.2320044480668373,-0.049668934766631256
CYP2D6,-0.32,1.2209080331923687,-0.04108639952342741
CYP2D6,-0.31,1.2100437244048832,-0.03274233708754393
CYP2D6,-0.3,1.1994642511391815,-0.024636747458981256
CYP2D6,-0.29,1.1891310190933841,-0.016769630637739397
CYP2D6,-0.28,1.1789986687741332,-0.009140986623818126
CYP2D6,-0.27,1.1690960864706335,-0.001750815417217222
CYP2D6,-0.26,1.1594305623310408,0.005400882982063315
CYP2D6,-0.25,1.1499931773207936,0.012314108574022709
CYP2D6,-0.24,1.1408005280118205,0.018988861358661624
CYP2D6,-0.23,1.131849713062644,0.02542514133597995
CYP2D6,-0.22,1.1231718987077284,0.03162294850597802
CYP2D6,-0.21,1.1147593849268693,0.03758228286865528
CYP2D6,-0.2,1.1066231055111377,0.04330314442401162
CYP2D6,-0.19,1.0987083216260884,0.0487855331720477
CYP2D6,-0.18,1.0910100199986232,0.054029449112763084
CYP2D6,-0.17,1.0835647393020413,0.05903489224615799
CYP2D6,-0.16,1.0763917456654428,0.06380186257223197
CYP2D6,-0.15,1.069484379851321,0.06833036009098559
CYP2D6,-0.14,1.0628670883480569,0.07262038480241861
CYP2D6,-0.13,1.0565068700913434,0.07667193670653094
CYP2D6,-0.12,1.0504344993211303,0.08048501580332246
CYP2D6,-0.11,1.0446358240343718,0.0840596220927936
CYP2D6,-0.1,1.0391198312898078,0.08739575557494428
CYP2D6,-0.09,1.0339006343451658,0.09049341624977425
CYP2D6,-0.08,1.0289428484915855,0.0933526041172833
CYP2D6,-0.07,1.0242816776957384,0.09597331917747198
CYP2D6,-0.06,1.0199148546769492,0.0983555614303403
CYP2D6,-0.05,1.0158229365455986,0.10049933087588758
CYP2D6,-0.04,1.011982983147457,0.10240462751411439
CYP2D6,-0.03,1.0084025400171692,0.10407145134502072
CYP2D6,-0.02,1.0050798995783956,0.10549980236860634
CYP2D6,-0.01,1.0020226014812268,0.10668968058487138
CYP2D6,0.0,0.9992799924527885,0.10764108599381572
CYP2D6,0.01,0.9967949259641643,0.10835401859543958
CYP2D6,0.02,0.9946050627677573,0.10882847838974274
CYP2D6,0.03,0.9926897097778453,0.10906446537672532
CYP2D6,0.04,0.9910922715842381,0.10906197955638741
CYP2D6,0.05,0.989822513078311,0.1088210209287287
CYP2D6,0.06,0.9888681614129122,0.1083415894937495
CYP2D6,0.07,0.9882140834473808,0.10762368525144972
CYP2D6,0.08,0.9877960871933974,0.10666730820182913
CYP2D6,0.09,0.9876804247292503,0.10547245834488828
CYP2D6,0.1,0.9878632898192101,0.10403913568062673
CYP2D6,0.11,0.9883437503529591,0.10236734020904414
CYP2D6,0.12,0.9891190814776977,0.1004570719301413
CYP2D6,0.13,0.990175647751972,0.09830833084391799
CYP2D6,0.14,0.9915052137570137,0.09592111695037386
CYP2D6,0.15,0.9931326609425668,0.09329543024950893
CYP2D6,0.16,0.9950813634008218,0.09043127074132384
CYP2D6,0.17,0.9973288478882072,0.08732863842581784
CYP2D6,0.18,0.9998877162272843,0.08398753330299147
CYP2D6,0.19,1.0027738059303568,0.08040795537284406
CYP2D6,0.2,1.0059596757662437,0.0765899046353763
CYP2D6,0.21,1.009430949974893,0.07253338109058827
CYP2D6,0.22,1.013182618689214,0.06823838473847932
CYP2D6,0.23,1.0172278579076302,0.06370491557904934
CYP2D6,0.24,1.0215309399860442,0.05893297361229921
CYP2D6,0.25,1.026095156005771,0.05392255883822861
CYP2D6,0.26,1.030929721771636,0.0486736712568373
CYP2D6,0.27,1.0360093977555236,0.0431863108681253
CYP2D6,0.28,1.041341399669166,0.037460477672092485
CYP2D6,0.29,1.0468978460111282,0.0314961716687393
CYP2D6,0.3,1.052693674964205,0.025293392858065755
CYP2D6,0.31,1.0587756031792384,0.018852141240071285
CYP2D6,0.32,1.0651441479054176,0.012172416814755893
CYP2D6,0.33,1.0717761476460916,0.005254219582120467
CYP2D6,0.34,1.0786676965598438,-0.0019024504578355472
CYP2D6,0.35,1.0858003274258712,-0.009297593305112484
CYP2D6,0.36,1.0931470955063338,-0.016931208959710453
CYP2D6,0.37,1.1007600055242959,-0.024803297421628345
CYP2D6,0.38,1.108631231837095,-0.032913858690866826
CYP2D6,0.39,1.116762400005086,-0.041262892767425896
CYP2D6,0.4,1.1251424054411867,-0.04985039965130644
CYP2D6,0.41,1.1337672493983675,-0.05867637934250669
CYP2D6,0.42,1.1426070707021476,-0.06774083184102775
CYP2D6,0.43,1.1517142583626205,-0.07704375714686917
CYP2D6,0.44,1.1610908333246726,-0.08658515526003208
CYP2D6,0.45,1.1707557624526004,-0.0963650261805149
CYP2D6,0.46,1.1806644818832637,-0.10638336990831831
CYP2D6,0.47,1.1908549279197516,-0.11664018644344232
CYP2D6,0.48,1.2013007868627974,-0.12713547578588713
CYP2D6,0.49,1.211993937402829,-0.13786923793565298
CYP2D6,0.5,1.2229187094175482,-0.14884147289273852
CYP2D6,0.51,1.234044026683795,-0.1600521806571451
CYP2D6,0.52,1.245358459204991,-0.1715013612288725
CYP2D6,0.53,1.2568821306721973,-0.18318901460792048
CYP2D6,0.54,1.2686166911114438,-0.1951151407942886
CYP2D6,0.55,1.2805624264033701,-0.2072797397879773
CYP2D6,0.56,1.2926910493960195,-0.21968281158898728
CYP2D6,0.57,1.304994748758351,-0.23232435619731784
CYP2D6,0.58,1.3175043510676734,-0.24520437361296854
CYP2D6,0.59,1.3302084414385624,-0.2583228638359396
CYP2D6,0.6,1.3431105057023198,-0.2716798268662315
CYP2D6,0.61,1.356218308033595,-0.28527526270384507
CYP2D6,0.62,1.3695512468360485,-0.2991091713487781
CYP2D6,0.63,1.3831142275259227,-0.31318155280103177
CYP2D6,0.64,1.3968616636387339,-0.327492407060606
CYP2D6,0.65,1.410782300307379,-0.34204173412750194
CYP2D6,0.66,1.424867014456744,-0.3568295340017176
CYP2D6,0.67,1.4391204083845244,-0.3718558066832536
CYP2D6,0.68,1.4535712902336735,-0.38712055217210994
CYP2D6,0.69,1.4682360618421249,-0.402623770468288
CYP2D6,0.7,1.483108968722706,-0.41836546157178645
CYP2D6,0.71,1.4981292961634074,-0.434345625482605
CYP2D6,0.72,1.5133077339541456,-0.4505642622007435
CYP2D6,0.73,1.5286488512280303,-0.46702137172620417
CYP2D6,0.74,1.5441642826778053,-0.4837169540589852
CYP2D6,0.75,1.5598397387489515,-0.5006510091990859
CYP2D6,0.76,1.5756523476472204,-0.5178235371465074
CYP2D6,0.77,1.591634419817227,-0.53523453790125
CYP2D6,0.78,1.6077708208550496,-0.5528840114633136
CYP2D6,0.79,1.6240616785898534,-0.5707719578326969
CYP2D6,0.8,1.6405054435607334,-0.5888983770094007
CYP2D6,0.81,1.657101233596137,-0.6072632689934259
CYP2D6,0.82,1.6738578863062943,-0.6258666337847716
CYP2D6,0.83,1.6907650591699885,-0.6447084713834377
CYP2D6,0.84,1.7078266673191989,-0.6637887817894239
CYP2D6,0.85,1.7250143877669477,-0.6831075650027307
CYP2D6,0.86,1.7423264464798032,-0.7026648210233599
CYP2D6,0.87,1.7597470970601177,-0.7224605498513079
CYP2D6,0.88,1.7773218556135657,-0.7424947514865765
CYP2D6,0.89,1.7950156758091924,-0.7627674259291659
CYP2D6,0.9,1.812853680171612,-0.7832785731790777
CYP2D6,0.91,1.8307963594145977,-0.804028193236308
CYP2D6,0.92,1.848836508987885,-0.8250162861008592
CYP2D6,0.93,1.8670097481350307,-0.8462428517727312
CYP2D6,0.94,1.8853026500444439,-0.867707890251924
CYP2D6,0.95,1.9036710854305703,-0.889411401538438
CYP2D6,0.96,1.922133815534085,-0.9113533856322715
CYP2D6,0.97,1.9407096861221802,-0.9335338425334254
CYP2D6,0.98,1.9593745166787673,-0.9559527722419014
CYP2D6,0.99,1.9781321717574345,-0.9786101747576976
CYP2D6,1.0,1.996979440166097,-1.0015060500808137
CYP2D6,1.01,2.0159253575110743,-1.02464039821125
CYP2D6,1.02,2.0350032022143014,-1.0480132191490084
CYP2D6,1.03,2.054176178776833,-1.0716245128940871
CYP2D6,1.04,2.073426889239891,-1.0954742794464853
CYP2D6,1.05,2.0927496139758968,-1.1195625188062044
CYP2D6,1.06,2.112161169524006,-1.1438892309732447
CYP2D6,1.07,2.1316565085190793,-1.1684544159476062
CYP2D6,1.08,2.1512601099744555,-1.1932580737292864
CYP2D6,1.09,2.170934945583482,-1.2183002043182882
CYP2D6,1.1,2.19068841803643,-1.2435808077146109
CYP2D6,1.11,2.2105200833212346,-1.2690998839182548
CYP2D6,1.12,2.230423434159427,-1.2948574329292182
CYP2D6,1.13,2.250409267430231,-1.320853454747502
CYP2D6,1.14,2.270474486754349,-1.347087949373106
CYP2D6,1.15,2.2906243687067347,-1.3735609168060323
CYP2D6,1.16,2.3108492630488917,-1.400272357046279
CYP2D6,1.17,2.3311282759806007,-1.4272222700938455
CYP2D6,1.18,2.3514640466608285,-1.454410655948732
CYP2D6,1.19,2.371868712448047,-1.4818375146109406
CYP2D6,1.2,2.392344858165032,-1.5095028460804696
CYP2D6,1.21,2.4128919449272592,-1.5374066503573185
CYP2D6,1.22,2.4335102555131845,-1.5655489274414873
CYP2D6,1.23,2.4541854512610386,-1.5939296773329787
CYP2D6,1.24,2.4749161737340852,-1.6225489000317896
CYP2D6,1.25,2.495687277350946,-1.6514065955379214
CYP2D6,1.26,2.5165108589338234,-1.680502763851373
CYP2D6,1.27,2.537392366829112,-1.7098374049721463
CYP2D6,1.28,2.5583389705036175,-1.7394105189002405
CYP2D6,1.29,2.5793543552078955,-1.769222105635654
CYP2D6,1.3,2.6004206570639314,-1.7992721651783885
CYP2D6,1.31,2.6215514789882213,-1.8295606975284437
CYP2D6,1.32,2.642739638561541,-1.8600877026858202
CYP2D6,1.33,2.6639883365980497,-1.8908531806505162
CYP2D6,1.34,2.6853043925774442,-1.9218571314225321
CYP2D6,1.35,2.706670482369727,-1.9530995550018706
CYP2D6,1.36,2.7280907704009345,-1.9845804513885295
CYP2D6,1.37,2.7495727611737295,-2.0162998205825082
CYP2D6,1.38,2.7710975203647674,-2.048257662583807
CYP2D6,1.39,2.792662743259286,-2.080453977392426
CYP2D6,1.4,2.814264379124695,-2.112888765008368
CYP2D6,1.41,2.835929737397327,-2.14556202543163
CYP2D6,1.42,2.8576265558443446,-2.1784737586622116
CYP2D6,1.43,2.879355345782408,-2.211623964700113
CYP2D6,1.44,2.901115921064496,-2.2450126435453375
CYP2D6,1.45,2.922920346163745,-2.2786397951978814
CYP2D6,1.46,2.944756598806311,-2.3125054196577453
CYP2D6,1.47,2.9666240691092374,-2.346609516924929
CYP2D6,1.48,2.9885414628736546,-2.380952086999436
CYP2D6,1.49,3.010492829741323,-2.4155331298812626
CYP2D6,1.5,3.0324784083085596,-2.450352645570409
CYP2D6,1.51,3.054506690867756,-2.4854106340668753
CYP2D6,1.52,3.076569484487268,-2.5207070953706645
CYP2D6,1.53,3.0986902506961,-2.5562420294817736
CYP2D6,1.54,3.120855909327724,-2.592015436400202
CYP2D6,1.55,3.143050607758685,-2.6280273161259515
CYP2D6,1.56,3.1652561607790846,-2.6642776686590226
CYP2D6,1.57,3.187484927185756,-2.7007664939994145
CYP2D6,1.58,3.209759351071336,-2.7374937921471254
CYP2D6,1.59,3.232062110272676,-2.774459563102157
CYP2D6,1.6,3.254396624771629,-2.8116638068645106
CYP2D6,1.61,3.2767650332841334,-2.849106523434185
CYP2D6,1.62,3.299155217816382,-2.886787712811178
CYP2D6,1.63,3.321564918251507,-2.9247073749954926
CYP2D6,1.64,3.3439918250295855,-2.962865509987127
CYP2D6,1.65,3.366442333478625,-3.0012621177860836
CYP2D6,1.66,3.3889178967159315,-3.039897198392361
CYP2D6,1.67,3.4114238877240193,-3.0787707518059575
CYP2D6,1.68,3.433984906037672,-3.1178827780268747
CYP2D6,1.69,3.456584861460517,-3.1572332770551137
CYP2D6,1.7,3.479215118983714,-3.1968222488906735
CYP2D6,1.71,3.5018654848469586,-3.236649693533553
CYP2D6,1.72,3.524529349975378,-3.276715610983751
CYP2D6,1.73,3.547212615522282,-3.317020001241273
CYP2D6,1.74,3.569923926906415,-3.3575628643061153
CYP2D6,1.75,3.592658143889005,-3.3983442001782773
CYP2D6,1.76,3.6154110096021372,-3.4393640088577584
CYP2D6,1.77,3.638195953160056,-3.480622290344563
CYP2D6,1.78,3.6610127488389037,-3.5221190446386874
CYP2D6,1.79,3.6838587545854073,-3.563854271740131
CYP2D6,1.8,3.7067278798371444,-3.605827971648896
CYP2D6,1.81,3.7296262214088785,-3.648040144364982
CYP2D6,1.82,3.752542689616802,-3.69049078988839
CYP2D6,1.83,3.775487757033995,-3.733179908219115
CYP2D6,1.84,3.7984535546032108,-3.7761074993571615
CYP2D6,1.85,3.821448679595382,-3.8192735633025308
CYP2D6,1.86,3.8444753482810436,-3.862678100055221
CYP2D6,1.87,3.867516145767332,-3.90632110961523
CYP2D6,1.88,3.890573687355183,-3.950202591982558
CYP2D6,1.89,3.913644939940255,-3.994322547157208
CYP2D6,1.9,3.936731933949883,-4.03868097513918
CYP2D6,1.91,3.959830291994706,-4.083277875928472
CYP2D6,1.92,3.9829484953815424,-4.128113249525084
CYP2D6,1.93,4.006091198729456,-4.173187095929016
CYP2D6,1.94,4.029263152457427,-4.21849941514027
CYP2D6,1.95,4.05245636509987,-4.264050207158846
CYP2D6,1.96,4.075661259495506,-4.3098394719847395
CYP2D6,1.97,4.098875906773548,-4.355867209617954
CYP2D6,1.98,4.122108159920651,-4.402133420058491
CYP2D6,1.99,4.145360753815745,-4.448638103306348
CYP2D6,2.0,4.1686287641096715,-4.495381259361525
CYP3A4,-2.0,3.059855455487477,-2.840058740323816
CYP3A4,-1.99,3.043012689384132,-2.80638074434427
CYP3A4,-1.98,3.0261978917887427,-2.772870166088819
CYP3A4,-1.97,3.009409585785725,-2.7395270055574628
CYP3A4,-1.96,2.992654896261879,-2.7063512627502035
CYP3A4,-1.95,2.9759465334985507,-2.6733429376670403
CYP3A4,-1.94,2.959269699262804,-2.6405020303079714
CYP3A4,-1.93,2.942628863155329,-2.6078285406729993
CYP3A4,-1.92,2.9260216310035165,-2.575322468762123
CYP3A4,-1.91,2.909447425875849,-2.5429838145753427
CYP3A4,-1.9,2.892909501677204,-2.510812578112657
CYP3A4,-1.89,2.8764169818156966,-2.4788087593740675
CYP3A4,-1.88,2.859960182554335,-2.4469723583595737
CYP3A4,-1.87,2.8435274465346785,-2.415303375069177
CYP3A4,-1.86,2.8271288031981237,-2.3838018095028755
CYP3A4,-1.85,2.8107552034601393,-2.3524676616606683
CYP3A4,-1.84,2.7944179538983285,-2.3213009315425577
CYP3A4,-1.83,2.778114644865539,-2.290301619148543
CYP3A4,-1.82,2.761847028132383,-2.2594697244786244
CYP3A4,-1.81,2.745610561180619,-2.2288052475328004
CYP3A4,-1.8,2.7294049627708463,-2.1983081883110724
CYP3A4,-1.79,2.7132338282615462,-2.1679785468134405
CYP3A4,-1.78,2.6970969262212385,-2.137816323039905
CYP3A4,-1.77,2.680988562271426,-2.107821516990464
CYP3A4,-1.76,2.664904148492066,-2.077994128665119
CYP3A4,-1.75,2.648849340309621,-2.0483341580638705
CYP3A4,-1.74,2.632826600146548,-2.0188416051867177
CYP3A4,-1.73,2.61684405444328,-1.9895164700336592
CYP3A4,-1.72,2.6008880971525055,-1.960358752604697
CYP3A4,-1.71,2.5849573372656547,-1.9313684528998318
CYP3A4,-1.7,2.569052668995515,-1.9025455709190617
CYP3A4,-1.69,2.5531819339871658,-1.8738901066623868
CYP3A4,-1.68,2.5373627462027906,-1.8454020601298078
CYP3A4,-1.67,2.521580774809326,-1.8170814313213253
CYP3A4,-1.66,2.505836436229755,-1.7889282202369379
CYP3A4,-1.65,2.490130310992425,-1.760942426876646
CYP3A4,-1.64,2.4744628126019816,-1.7331240512404498
CYP3A4,-1.63,2.458819409489555,-1.7054730933283495
CYP3A4,-1.62,2.4432113739974644,-1.6779895531403457
CYP3A4,-1.61,2.4276446005778687,-1.6506734306764375
CYP3A4,-1.6,2.412096194051402,-1.6235247259366248
CYP3A4,-1.59,2.3965701771371597,-1.5965434389209068
CYP3A4,-1.58,2.381075499728914,-1.5697295696292857
CYP3A4,-1.57,2.36561003454701,-1.5430831180617601
CYP3A4,-1.56,2.3501725846890724,-1.5166040842183297
CYP3A4,-1.55,2.334763408080504,-1.4902924680989948
CYP3A4,-1.54,2.3193942417168305,-1.4641482697037569
CYP3A4,-1.53,2.3040522135329278,-1.4381714890326145
CYP3A4,-1.52,2.2887395541273876,-1.4123621260855672
CYP3A4,-1.51,2.273456281484361,-1.3867201808626155
CYP3A4,-1.5,2.258208975840678,-1.3612456533637602
CYP3A4,-1.49,2.242996546449492,-1.3359385435890005
CYP3A4,-1.48,2.227826397188984,-1.3107988515383364
CYP3A4,-1.47,2.2126828902198468,-1.2858265772117674
CYP3A4,-1.46,2.1975692399390514,-1.2610217206092953
CYP3A4,-1.45,2.182497655614061,-1.2363842817309187
CYP3A4,-1.44,2.167451159439285,-1.2119142605766373
CYP3A4,-1.43,2.1524457950009683,-1.1876116571464514
CYP3A4,-1.42,2.1374759413122955,-1.163476471440362
CYP3A4,-1.41,2.1225409785658997,-1.1395087034583682
CYP3A4,-1.4,2.107637555080354,-1.11570835320047
CYP3A4,-1.39,2.0927625708460527,-1.0920754206666667
CYP3A4,-1.38,2.0779164633274343,-1.0686099058569605
CYP3A4,-1.37,2.063108591778388,-1.0453118087713498
CYP3A4,-1.36,2.048341067268307,-1.022181129409835
CYP3A4,-1.35,2.033602938586386,-0.9992178677724151
CYP3A4,-1.34,2.0188876402918456,-0.9764220238590913
CYP3A4,-1.33,2.0041983793836318,-0.9537935976698635
CYP3A4,-1.32,1.9895373572687922,-0.9313325892047315
CYP3A4,-1.31,1.9749001881691242,-0.9090389984636948
CYP3A4,-1.3,1.9602943408447155,-0.8869128254467533
CYP3A4,-1.29,1.9457213500383652,-0.8649540701539082
CYP3A4,-1.28,1.931177156964583,-0.8431627325851592
CYP3A4,-1.27,1.9166670758578157,-0.8215388127405052
CYP3A4,-1.26,1.9021846456752718,-0.8000823106199473
CYP3A4,-1.25,1.8877312624610851,-0.7787932262234851
CYP3A4,-1.24,1.8733075520718345,-0.7576715595511192
CYP3A4,-1.23,1.8589199633946596,-0.736717310602848
CYP3A4,-1.22,1.844565110856186,-0.7159304793786727
CYP3A4,-1.21,1.8302268830290516,-0.6953110658785937
CYP3A4,-1.2,1.8159094394917308,-0.6748590701026107
CYP3A4,-1.19,1.8016185128553843,-0.6545744920507226
CYP3A4,-1.18,1.7873569838210892,-0.6344573317229305
CYP3A4,-1.17,1.7731312219740607,-0.6145075891192342
CYP3A4,-1.16,1.7589325068574033,-0.5947252642396337
CYP3A4,-1.15,1.744766310590046,-0.5751103570841292
CYP3A4,-1.14,1.73063740302623,-0.5556628676527195
CYP3A4,-1.13,1.716552356816743,-0.5363827959454064
CYP3A4,-1.12,1.702502480540916,-0.5172701419621892
CYP3A4,-1.11,1.6884894010040448,-0.49832490570306764
CYP3A4,-1.1,1.6745040705439802,-0.4795470871680412
CYP3A4,-1.09,1.6605508762550378,-0.4609366863571107
CYP3A4,-1.08,1.6466313247675222,-0.44249370327027626
CYP3A4,-1.07,1.6327435198490527,-0.4242181379075376
CYP3A4,-1.06,1.6188985390817847,-0.40610999026889405
CYP3A4,-1.05,1.60508066387758,-0.3881692603543465
CYP3A4,-1.04,1.5912889486952526,-0.370395948163895
CYP3A4,-1.03,1.577535854801075,-0.352790053697539
CYP3A4,-1.02,1.5638124165079224,-0.3353515769552786
CYP3A4,-1.01,1.5501229431940604,-0.318080517937114
CYP3A4,-1.0,1.5364679098535774,-0.3009768766430454
CYP3A4,-0.99,1.5228486186533454,-0.2840406530730726
CYP3A4,-0.98,1.509269276151341,-0.2672718472271951
CYP3A4,-0.97,1.495733822731955,-0.2506704591054134
CYP3A4,-0.96,1.4822345034582325,-0.23423648870772773
CYP3A4,-0.95,1.4687690940178584,-0.21796993603413783
CYP3A4,-0.94,1.4553430678213515,-0.20187080108464328
CYP3A4,-0.93,1.4419596490098225,-0.18593908385924496
CYP3A4,-0.92,1.428609847764688,-0.17017478435794176
CYP3A4,-0.91,1.4153063495001212,-0.15457790258073523
CYP3A4,-0.9,1.4020477801208255,-0.13914843852762337
CYP3A4,-0.89,1.3888256352004151,-0.12388639219860753
CYP3A4,-0.88,1.375659415761537,-0.10879176359368747
CYP3A4,-0.87,1.362539259386497,-0.09386455271286387
CYP3A4,-0.86,1.3494661539691533,-0.07910475955613516
CYP3A4,-0.85,1.3364486162223372,-0.06451238412350246
CYP3A4,-0.84,1.3234662523575191,-0.05008742641496533
CYP3A4,-0.83,1.3105209640431974,-0.03582988643052443
CYP3A4,-0.82,1.2976186206436413,-0.021739764170178866
CYP3A4,-0.81,1.2847765252650105,-0.007817059633929091
CYP3A4,-0.8,1.271967876954861,0.0059382271782251195
CYP3A4,-0.79,1.2592182520349728,0.01952609626628332
CYP3A4,-0.78,1.2465217882284656,0.032946547630245626
CYP3A4,-0.77,1.2338865677020683,0.0461995812701127
CYP3A4,-0.76,1.2213017496758272,0.059285197185883876
CYP3A4,-0.75,1.208774056338735,0.07220339537755915
CYP3A4,-0.74,1.1963026182797791,0.08495417584513854
CYP3A4,-0.73,1.183895581174261,0.09753753858862246
CYP3A4,-0.72,1.171545845067954,0.10995348360801105
CYP3A4,-0.71,1.1592612785085894,0.12220201090330318
CYP3A4,-0.7,1.1470394458128725,0.13428312047449964
CYP3A4,-0.69,1.1348698555756527,0.14619681232160087
CYP3A4,-0.68,1.122761170917088,0.15794308644460586
CYP3A4,-0.67,1.1107311856735556,0.1695219428435154
CYP3A4,-0.66,1.098769109150959,0.18093338151832883
CYP3A4,-0.65,1.0868617809083376,0.19217740246904702
CYP3A4,-0.64,1.075026657309503,0.20325400569566932
CYP3A4,-0.63,1.0632537133518745,0.21416319119819582
CYP3A4,-0.62,1.0515474536153118,0.22490495897662643
CYP3A4,-0.61,1.0399146897354257,0.2354793090309617
CYP3A4,-0.6,1.028364136136248,0.24588624136120096
CYP3A4,-0.59,1.0168739814123113,0.25612575596734455
CYP3A4,-0.58,1.0054683865410003,0.26619785284939224
CYP3A4,-0.57,0.9941395436465634,0.27610253200734436
CYP3A4,-0.56,0.9828870181011542,0.2858397934412007
CYP3A4,-0.55,0.9717182368026637,0.29540963715096147
CYP3A4,-0.54,0.9606204570819267,0.30481206313662623
CYP3A4,-0.53,0.9495974672591733,0.3140470713981953
CYP3A4,-0.52,0.9386455292798708,0.32311466193566885
CYP3A4,-0.51,0.9277866273199417,0.3320148347490466
CYP3A4,-0.5,0.9170196903905817,0.3407475898383284
CYP3A4,-0.49,0.9063435898310888,0.3493129272035145
CYP3A4,-0.48,0.8957588988208325,0.3577108468446052
CYP3A4,-0.47,0.8852833414095161,0.3659413487615999
CYP3A4,-0.46,0.8749202651013406,0.3740044329544988
CYP3A4,-0.45,0.8646787829962345,0.38190009942330183
CYP3A4,-0.44,0.8545273753134512,0.3896283481680096
CYP3A4,-0.43,0.8444677739184189,0.3971891791886214
CYP3A4,-0.42,0.8345148182931726,0.4045825924851375
CYP3A4,-0.41,0.8246421164775289,0.4118085880575576
CYP3A4,-0.4,0.8148629690089724,0.41886716590588224
CYP3A4,-0.39,0.805195329202414,0.4257583260301111
CYP3A4,-0.38,0.7956257856726112,0.4324820684302443
CYP3A4,-0.37,0.7861770155002445,0.43903839310628157
CYP3A4,-0.36,0.776826294829495,0.4454273000582232
CYP3A4,-0.35,0.7675968780649421,0.4516487892860692
CYP3A4,-0.34,0.7584930099400086,0.45770286078981937
CYP3A4,-0.33,0.749504742922925,0.4635895145694736
CYP3A4,-0.32,0.7406260135350499,0.4693087506250324
CYP3A4,-0.31,0.7318947978095967,0.4748605689564954
CYP3A4,-0.3,0.7233019703765421,0.48024496956386264
CYP3A4,-0.29,0.7148437080182313,0.48546195244713397
CYP3A4,-0.28,0.7065381296917675,0.4905115176063096
CYP3A4,-0.27,0.6983854154184873,0.4953936650413897
CYP3A4,-0.26,0.6903954102205075,0.5001083947523741
CYP3A4,-0.25,0.6825374852763757,0.5046557067392625
CYP3A4,-0.24,0.6748370499250418,0.5090356010020554
CYP3A4,-0.23,0.6673041710966793,0.5132480775407524
CYP3A4,-0.22,0.6599399855530317,0.5172931363553538
CYP3A4,-0.21,0.6527325032288938,0.5211707774458594
CYP3A4,-0.2,0.6456894347384661,0.5248810008122691
CYP3A4,-0.19,0.6388221774466065,0.5284238064545832
CYP3A4,-0.18,0.6321322806387514,0.5317991943728018
CYP3A4,-0.17,0.6256159248902669,0.5350071645669243
CYP3A4,-0.16,0.6192641470645077,0.5380477170369511
CYP3A4,-0.15,0.613102671590899,0.5409208517828823
CYP3A4,-0.14,0.607129060824239,0.5436265688047179
CYP3A4,-0.13,0.6013426185817494,0.5461648681024576
CYP3A4,-0.12,0.5957497755293575,0.5485357496761014
CYP3A4,-0.11,0.5903437227699468,0.5507392135256497
CYP3A4,-0.1,0.5851198736995866,0.5527752596511022
CYP3A4,-0.09,0.580089427416062,0.554643888052459
CYP3A4,-0.08,0.5752600452651776,0.5563450987297199
CYP3A4,-0.07,0.5706359799833017,0.5578788916828852
CYP3A4,-0.06,0.5662003848365947,0.5592452669119548
CYP3A4,-0.05,0.561957507256101,0.5604442244169285
CYP3A4,-0.04,0.5579284744730169,0.5614757641978068
CYP3A4,-0.03,0.5541061834431102,0.562339886254589
CYP3A4,-0.02,0.550495083428632,0.5630365905872755
CYP3A4,-0.01,0.5471059290082366,0.5635658771958665
CYP3A4,0.0,0.5439349487913188,0.5639277460803616
CYP3A4,0.01,0.5409559910941071,0.5641221972407608
CYP3A4,0.02,0.5381894440401238,0.5641492306770646
CYP3A4,0.03,0.5356323130314047,0.5640088463892725
