isoform,s,strae,r2
CYP3A4,1.33,0.6483694158523285,0.47251560307058893
CYP3A4,1.34,0.6533472868302481,0.4675951907021205
CYP3A4,1.35,0.6583991158379915,0.4625482873084298
CYP3A4,1.36,0.6635393283888091,0.45737489288951694
CYP3A4,1.37,0.6687754959366203,0.45207500744538176
CYP3A4,1.38,0.6740988400752634,0.4466486309760245
CYP3A4,1.39,0.6795024703448436,0.44109576348144486
CYP3A4,1.4,0.6849690881954956,0.4354164049616429
CYP3A4,1.41,0.6905075625334642,0.42961055541661863
CYP3A4,1.42,0.6961183950805709,0.42367821484637225
CYP3A4,1.43,0.7018195530593935,0.41761938325090353
CYP3A4,1.44,0.7075998448688783,0.4114340606302126
CYP3A4,1.45,0.7134698082096133,0.40512224698429944
CYP3A4,1.46,0.7194177925198806,0.39868394231316406
CYP3A4,1.47,0.725450634595017,0.39211914661680625
CYP3A4,1.48,0.731559192377667,0.3854278598952262
CYP3A4,1.49,0.7377495350926586,0.37861008214842407
CYP3A4,1.5,0.7440158237174307,0.3716658133763995
CYP3A4,1.51,0.7503427359141004,0.3645950535791528
CYP3A4,1.52,0.7567367565570251,0.357397802756684
CYP3A4,1.53,0.7632131289955706,0.3500740609089926
CYP3A4,1.54,0.7697600888663338,0.34262382803607905
CYP3A4,1.55,0.776359611995849,0.3350471041379435
CYP3A4,1.56,0.7830256692709152,0.32734388921458546
CYP3A4,1.57,0.7897661900786137,0.3195141832660051
CYP3A4,1.58,0.7965690576690676,0.31155798629220266
CYP3A4,1.59,0.8034434625226466,0.303475298293178
CYP3A4,1.6,0.8103912181270168,0.29526611926893087
CYP3A4,1.61,0.8174071951293779,0.28693044921946165
CYP3A4,1.62,0.8244894541647174,0.2784682881447702
CYP3A4,1.63,0.8316297599488436,0.26987963604485665
CYP3A4,1.64,0.8388516540802924,0.26116449291972055
CYP3A4,1.65,0.846142661070687,0.2523228587693622
CYP3A4,1.66,0.8534870376312621,0.24335473359378168
CYP3A4,1.67,0.860899365137112,0.23426011739297903
CYP3A4,1.68,0.8683684786002719,0.22503901016695393
CYP3A4,1.69,0.8759046439240638,0.21569141191570662
CYP3A4,1.7,0.8835083595200182,0.20621732263923698
CYP3A4,1.71,0.891176383451092,0.19661674233754511
CYP3A4,1.72,0.8989016788083765,0.18688967101063125
CYP3A4,1.73,0.9066847158479843,0.17703610865849484
CYP3A4,1.74,0.9145283714451895,0.1670560552811362
CYP3A4,1.75,0.9224228930793881,0.15694951087855535
CYP3A4,1.76,0.9303733793210653,0.1467164754507524
CYP3A4,1.77,0.9383759193440222,0.136356948997727
CYP3A4,1.78,0.9464330131996948,0.12587093151947948
CYP3A4,1.79,0.9545486428968609,0.11525842301600953
CYP3A4,1.8,0.9627182175545151,0.10451942348731746
CYP3A4,1.81,0.9709398410245442,0.09365393293340318
CYP3A4,1.82,0.979210662178162,0.08266195135426668
CYP3A4,1.83,0.9875421798772016,0.07154347874990763
CYP3A4,1.84,0.9959214911668592,0.06029851512032669
CYP3A4,1.85,1.0043460320450306,0.0489270604655232
CYP3A4,1.86,1.012820449280782,0.03742911478549771
CYP3A4,1.87,1.0213401458626918,0.025804678080249777
CYP3A4,1.88,1.0299171087998822,0.014053750349779848
CYP3A4,1.89,1.038556807144843,0.0021763315940874772
CYP3A4,1.9,1.04725162551549,-0.009827578186827113
CYP3A4,1.91,1.0559960902387395,-0.021957978992964033
CYP3A4,1.92,1.0648122172719559,-0.034214870824323285
CYP3A4,1.93,1.0736790889406864,-0.046598253680904644
CYP3A4,1.94,1.0825924025311349,-0.059108127562708335
CYP3A4,1.95,1.0915446585729285,-0.07174449246973413
CYP3A4,1.96,1.1005268984845713,-0.08450734840198226
CYP3A4,1.97,1.1095649299796453,-0.09739669535945272
CYP3A4,1.98,1.1186534474119472,-0.11041253334214551
CYP3A4,1.99,1.1277806286353482,-0.12355486235006019
CYP3A4,2.0,1.136952893944912,-0.13682368238319764
CYP3A4,2.01,1.1461724841087024,-0.15021899344155654
CYP3A4,2.02,1.1554359600181439,-0.16374079552513865
CYP3A4,2.03,1.1647453443165958,-0.17738908863394198
CYP3A4,2.04,1.174095400404275,-0.19116387276796876
CYP3A4,2.05,1.1834836858646216,-0.20506514792721697
CYP3A4,2.06,1.1929215914635238,-0.21909291411168774
CYP3A4,2.07,1.2024003326906527,-0.23324717132138062
CYP3A4,2.08,1.2119208206355803,-0.24752791955629605
CYP3A4,2.09,1.2214826542723185,-0.26193515881643337
CYP3A4,2.1,1.2310833993769403,-0.27646888910179324
CYP3A4,2.11,1.2407179779813822,-0.2911291104123752
CYP3A4,2.12,1.2503857589070146,-0.30591582274817974
CYP3A4,2.13,1.2600890566517358,-0.3208290261092055
CYP3A4,2.14,1.2698251785952845,-0.3358687204954547
CYP3A4,2.15,1.2795951130388796,-0.35103490590692554
CYP3A4,2.16,1.2893984839461194,-0.36632758234361895
CYP3A4,2.17,1.2992377776972532,-0.3817467498055338
CYP3A4,2.18,1.3091076847422667,-0.3972924082926723
CYP3A4,2.19,1.3190045642718102,-0.41296455780503183
CYP3A4,2.2,1.3289398676047723,-0.42876319834261456
CYP3A4,2.21,1.338917829099365,-0.44468832990541873
CYP3A4,2.22,1.3489311276813731,-0.4607399524934459
CYP3A4,2.23,1.3589688416005175,-0.4769180661066945
CYP3A4,2.24,1.3690372209266544,-0.4932226707451661
CYP3A4,2.25,1.379137692057324,-0.5096537664088594
CYP3A4,2.26,1.3892798776630992,-0.5262113530977746
CYP3A4,2.27,1.3994597725011375,-0.5428954308119132
CYP3A4,2.28,1.4096759694895031,-0.559705999551273
CYP3A4,2.29,1.4199282253977925,-0.576643059315856
CYP3A4,2.3,1.4302142656418195,-0.5937066101056603
CYP3A4,2.31,1.4405353319492997,-0.610896651920688
CYP3A4,2.32,1.450895382401488,-0.6282131847609365
CYP3A4,2.33,1.461277076873972,-0.6456562086264086
CYP3A4,2.34,1.471683738157408,-0.6632257235171022
CYP3A4,2.35,1.4821262271523672,-0.6809217294330188
CYP3A4,2.36,1.492598338713405,-0.6987442263741568
CYP3A4,2.37,1.5031001089358795,-0.7166932143405174
CYP3A4,2.38,1.5136247188181096,-0.7347686933320998
CYP3A4,2.39,1.5241714786021692,-0.7529706633489055
CYP3A4,2.4,1.534749831898108,-0.7712991243909324
CYP3A4,2.41,1.5453474192093708,-0.7897540764581823
CYP3A4,2.42,1.5559714246694603,-0.8083355195506541
CYP3A4,2.43,1.566624755797558,-0.8270434536683486
CYP3A4,2.44,1.5773010874180846,-0.8458778788112642
CYP3A4,2.45,1.5880042803784233,-0.8648387949794034
CYP3A4,2.46,1.598735443587892,-0.8839262021727641
CYP3A4,2.47,1.6094906162237703,-0.9031401003913475
CYP3A4,2.48,1.6202737741973294,-0.9224804896351524
CYP3A4,2.49,1.6310797512269648,-0.94194736990418
CYP3A4,2.5,1.6419088129593935,-0.9615407411984298
CYP3A4,2.51,1.6527650667012264,-0.9812606035179017
CYP3A4,2.52,1.6636433716310328,-1.0011069568625968
CYP3A4,2.53,1.6745487429829857,-1.0210798012325122
CYP3A4,2.54,1.6854725903732488,-1.0411791366276524
CYP3A4,2.55,1.6964149046596946,-1.061404963048013
CYP3A4,2.56,1.7073757960425868,-1.0817572804935964
CYP3A4,2.57,1.7183642462899062,-1.1022360889644016
CYP3A4,2.58,1.729372521722206,-1.1228413884604302
CYP3A4,2.59,1.7403994426480083,-1.1435731789816796
CYP3A4,2.6,1.7514457705583695,-1.164431460528153
CYP3A4,2.61,1.762514495127066,-1.185416233099847
CYP3A4,2.62,1.773611272911839,-1.2065274966967645
CYP3A4,2.63,1.784737944587937,-1.2277652513189028
CYP3A4,2.64,1.7958870382892194,-1.249129496966265
CYP3A4,2.65,1.8070559131479802,-1.270620233638848
CYP3A4,2.66,1.8182450874135825,-1.2922374613366547
CYP3A4,2.67,1.829454335159994,-1.3139811800596823
CYP3A4,2.68,1.8406788743951608,-1.3358513898079334
CYP3A4,2.69,1.8519288953853172,-1.3578480905814057
CYP3A4,2.7,1.863200860630579,-1.3799712823801005
CYP3A4,2.71,1.8744930653766105,-1.4022209652040178
CYP3A4,2.72,1.8858043088487626,-1.4245971390531578
CYP3A4,2.73,1.8971320547781347,-1.447099803927519
CYP3A4,2.74,1.9084756211799578,-1.469728959827103
CYP3A4,2.75,1.9198329184661183,-1.4924846067519089
CYP3A4,2.76,1.931207643547273,-1.5153667447019372
CYP3A4,2.77,1.9426058469995255,-1.5383753736771881
CYP3A4,2.78,1.9540275435277903,-1.5615104936776607
CYP3A4,2.79,1.9654669429643112,-1.5847721047033567
CYP3A4,2.8,1.9769243391710545,-1.6081602067542744
CYP3A4,2.81,1.9883970166551648,-1.6316747998304137
CYP3A4,2.82,1.9998863576014492,-1.6553158839317756
CYP3A4,2.83,2.0113895147945398,-1.67908345905836
CYP3A4,2.84,2.0229084467541125,-1.7029775252101667
CYP3A4,2.85,2.03445137169168,-1.7269980823871958
CYP3A4,2.86,2.0460156612074867,-1.751145130589446
CYP3A4,2.87,2.057600928447911,-1.7754186698169199
CYP3A4,2.88,2.069205625935298,-1.7998187000696153
CYP3A4,2.89,2.080821228843702,-1.8243452213475329
CYP3A4,2.9,2.0924505216056817,-1.848998233650673
CYP3A4,2.91,2.104097849964296,-1.873777736979036
CYP3A4,2.92,2.1157595057076652,-1.898683731332619
CYP3A4,2.93,2.1274362890532648,-1.9237162167114277
CYP3A4,2.94,2.1391292286250687,-1.9488751931154553
CYP3A4,2.95,2.150837452291882,-1.9741606605447073
CYP3A4,2.96,2.162565106423415,-1.9995726189991805
CYP3A4,2.97,2.174309829998852,-2.025111068478877
CYP3A4,2.98,2.1860644508066445,-2.0507760089837945
CYP3A4,2.99,2.197836101522079,-2.0765674405139354
CYP3A4,3.0,2.209625091875957,-2.102485363069297
