isoform,offset,s,strae
CYP2C9,0.6,2.55,2.2755050830276815
CYP2C9,0.6,2.6,2.3240963378970156
CYP2C9,0.6,2.65,2.3733220392415477
CYP2C9,0.6,2.7,2.4232432346834765
CYP2C9,0.6,2.75,2.4737458163800397
CYP2C9,0.6,2.8,2.524755785553461
CYP2C9,0.6,2.85,2.5763693526893086
CYP2C9,0.6,2.9,2.628588302073468
CYP2C9,0.6,2.95,2.68122769949586
CYP2C9,0.6,3.0,2.7342323521669476
CYP2C9,0.65,0.2,1.4008248734189328
CYP2C9,0.65,0.25,1.3794316173430847
CYP2C9,0.65,0.3,1.360156858893932
CYP2C9,0.65,0.35,1.3429152560667947
CYP2C9,0.65,0.4,1.3277754415017096
CYP2C9,0.65,0.45,1.3147356315082053
CYP2C9,0.65,0.5,1.3039544062382635
CYP2C9,0.65,0.55,1.2950756425246048
CYP2C9,0.65,0.6,1.2885187340006963
CYP2C9,0.65,0.65,1.2840546002149127
CYP2C9,0.65,0.7,1.2822830541259558
CYP2C9,0.65,0.75,1.2829323035392
CYP2C9,0.65,0.8,1.2857928454137504
CYP2C9,0.65,0.85,1.2910358020956063
CYP2C9,0.65,0.9,1.2985863522659447
CYP2C9,0.65,0.95,1.308255520505189
CYP2C9,0.65,1.0,1.3199530237785302
CYP2C9,0.65,1.05,1.3334381936128405
CYP2C9,0.65,1.1,1.3487212177841987
CYP2C9,0.65,1.15,1.3656247639201406
CYP2C9,0.65,1.2,1.3843221036532507
CYP2C9,0.65,1.25,1.4044408547311702
CYP2C9,0.65,1.3,1.4258290345641467
CYP2C9,0.65,1.35,1.4486132433417065
CYP2C9,0.65,1.4,1.473068627737104
CYP2C9,0.65,1.45,1.4991146741942976
CYP2C9,0.65,1.5,1.526755584471764
CYP2C9,0.65,1.55,1.5558994310740082
CYP2C9,0.65,1.6,1.586293846197406
CYP2C9,0.65,1.65,1.6178950797334317
CYP2C9,0.65,1.7,1.6506715628398834
CYP2C9,0.65,1.75,1.6844749742744352
CYP2C9,0.65,1.8,1.719207522841631
CYP2C9,0.65,1.85,1.7549491311892975
CYP2C9,0.65,1.9,1.791884765409099
CYP2C9,0.65,1.95,1.8297986369462687
CYP2C9,0.65,2.0,1.8685412633890681
CYP2C9,0.65,2.05,1.9081769841174616
CYP2C9,0.65,2.1,1.9487354562732675
CYP2C9,0.65,2.15,1.9901718104446855
CYP2C9,0.65,2.2,2.0322904350395024
CYP2C9,0.65,2.25,2.0751373205804335
CYP2C9,0.65,2.3,2.1187987780946798
CYP2C9,0.65,2.35,2.163198968892991
CYP2C9,0.65,2.4,2.2083795301091866
CYP2C9,0.65,2.45,2.2541890143796284
CYP2C9,0.65,2.5,2.3007222921677646
CYP2C9,0.65,2.55,2.347810937303127
CYP2C9,0.65,2.6,2.3954285500876145
CYP2C9,0.65,2.65,2.443676403051934
CYP2C9,0.65,2.7,2.4925548306983965
CYP2C9,0.65,2.75,2.5420568298866937
CYP2C9,0.65,2.8,2.592137905404832
CYP2C9,0.65,2.85,2.642742932155772
CYP2C9,0.65,2.9,2.6939660803372147
CYP2C9,0.65,2.95,2.745830858414456
CYP2C9,0.65,3.0,2.7982113652922322
CYP2C9,0.7,0.2,1.5065059392881688
CYP2C9,0.7,0.25,1.4866170899819715
CYP2C9,0.7,0.3,1.4686121467756008
CYP2C9,0.7,0.35,1.452608465490769
CYP2C9,0.7,0.4,1.438576522407369
CYP2C9,0.7,0.45,1.4264055033616252
CYP2C9,0.7,0.5,1.4161718284894718
CYP2C9,0.7,0.55,1.408121652449528
CYP2C9,0.7,0.6,1.4019942647123742
CYP2C9,0.7,0.65,1.3979882224731839
CYP2C9,0.7,0.7,1.3961925153336348
CYP2C9,0.7,0.75,1.396899417618853
CYP2C9,0.7,0.8,1.399888357868623
CYP2C9,0.7,0.85,1.404999001706461
CYP2C9,0.7,0.9,1.411814247240331
CYP2C9,0.7,0.95,1.420724350043623
CYP2C9,0.7,1.0,1.4316446322378211
CYP2C9,0.7,1.05,1.444468507767392
CYP2C9,0.7,1.1,1.4590521026572716
CYP2C9,0.7,1.15,1.4752758171306077
CYP2C9,0.7,1.2,1.492914461015109
CYP2C9,0.7,1.25,1.5120071429762663
CYP2C9,0.7,1.3,1.5324122721511353
CYP2C9,0.7,1.35,1.553979979401363
CYP2C9,0.7,1.4,1.5769582248235643
CYP2C9,0.7,1.45,1.6016464535062387
CYP2C9,0.7,1.5,1.6279130285516972
CYP2C9,0.7,1.55,1.6558139750199643
CYP2C9,0.7,1.6,1.6851675951646923
CYP2C9,0.7,1.65,1.7156364926591139
CYP2C9,0.7,1.7,1.747126930792316
CYP2C9,0.7,1.75,1.7795845629732858
CYP2C9,0.7,1.8,1.8132197409161153
CYP2C9,0.7,1.85,1.8477272460984941
CYP2C9,0.7,1.9,1.8833516174331653
CYP2C9,0.7,1.95,1.9199986180253077
CYP2C9,0.7,2.0,1.9575853002102528
CYP2C9,0.7,2.05,1.9959287262636825
CYP2C9,0.7,2.1,2.0352787989110004
CYP2C9,0.7,2.15,2.0755446351608007
CYP2C9,0.7,2.2,2.1166984905697093
CYP2C9,0.7,2.25,2.158481529783726
CYP2C9,0.7,2.3,2.200979115631277
CYP2C9,0.7,2.35,2.244222686956826
CYP2C9,0.7,2.4,2.288182680684666
CYP2C9,0.7,2.45,2.332965020204608
CYP2C9,0.7,2.5,2.3784495168936033
CYP2C9,0.7,2.55,2.4245558553560325
CYP2C9,0.7,2.6,2.4711551398126357
CYP2C9,0.7,2.65,2.5183568487288204
CYP2C9,0.7,2.7,2.566231334393702
CYP2C9,0.7,2.75,2.6146887574079622
CYP2C9,0.7,2.8,2.6636981638553006
CYP2C9,0.7,2.85,2.71336327905648
CYP2C9,0.7,2.9,2.763492746944656
CYP2C9,0.7,2.95,2.814225090713586
CYP2C9,0.7,3.0,2.8656207521846144
CYP2C9,0.75,0.2,1.6179323042185414
CYP2C9,0.75,0.25,1.5997181779862581
CYP2C9,0.75,0.3,1.5832119381366399
CYP2C9,0.75,0.35,1.5684554579839394
CYP2C9,0.75,0.4,1.5555294275955986
CYP2C9,0.75,0.45,1.544383456821598
CYP2C9,0.75,0.5,1.5351332742017376
CYP2C9,0.75,0.55,1.5276705970009457
CYP2C9,0.75,0.6,1.5221245674209278
CYP2C9,0.75,0.65,1.518428260019854
CYP2C9,0.75,0.7,1.516782139108742
CYP2C9,0.75,0.75,1.5175132002242702
CYP2C9,0.75,0.8,1.5202779847860306
CYP2C9,0.75,0.85,1.524929162305052
CYP2C9,0.75,0.9,1.5313990051468704
CYP2C9,0.75,0.95,1.5394670985160301
CYP2C9,0.75,1.0,1.5495801890573915
CYP2C9,0.75,1.05,1.5615183174792788
CYP2C9,0.75,1.1,1.5751878818332463
CYP2C9,0.75,1.15,1.590420090429481
CYP2C9,0.75,1.2,1.6070924321031903
CYP2C9,0.75,1.25,1.625040150734809
CYP2C9,0.75,1.3,1.6442808707351486
CYP2C9,0.75,1.35,1.665024253304658
CYP2C9,0.75,1.4,1.6870291503682455
CYP2C9,0.75,1.45,1.7102891696044562
CYP2C9,0.75,1.5,1.735193863787292
CYP2C9,0.75,1.55,1.7615022000092486
CYP2C9,0.75,1.6,1.7893121610816431
CYP2C9,0.75,1.65,1.8184913555329658
CYP2C9,0.75,1.7,1.8488381778593554
CYP2C9,0.75,1.75,1.8802155784565062
CYP2C9,0.75,1.8,1.912567807008576
CYP2C9,0.75,1.85,1.9458008580945167
CYP2C9,0.75,1.9,1.9799812154282532
CYP2C9,0.75,1.95,2.015260418742591
CYP2C9,0.75,2.0,2.0515768826485745
CYP2C9,0.75,2.05,2.088873426122854
CYP2C9,0.75,2.1,2.126949870394754
CYP2C9,0.75,2.15,2.1658485171016943
CYP2C9,0.75,2.2,2.205658773947904
CYP2C9,0.75,2.25,2.246285435308534
CYP2C9,0.75,2.3,2.287666920936777
CYP2C9,0.75,2.35,2.3297907652768894
CYP2C9,0.75,2.4,2.3725328075835517
CYP2C9,0.75,2.45,2.4160771421295797
CYP2C9,0.75,2.5,2.4604561875570474
CYP2C9,0.75,2.55,2.5055197837119145
CYP2C9,0.75,2.6,2.5512116329762864
CYP2C9,0.75,2.65,2.5974329135056085
CYP2C9,0.75,2.7,2.644053339550912
CYP2C9,0.75,2.75,2.6913919733739236
CYP2C9,0.75,2.8,2.7393257845002505
CYP2C9,0.75,2.85,2.787829734774249
CYP2C9,0.75,2.9,2.8369479441836587
CYP2C9,0.75,2.95,2.8866544361834836
CYP2C9,0.75,3.0,2.936891375529526
CYP2C9,0.8,0.2,1.7347717333870183
CYP2C9,0.8,0.25,1.7182552766011876
CYP2C9,0.8,0.3,1.7032552621717383
CYP2C9,0.8,0.35,1.6896649633693943
CYP2C9,0.8,0.4,1.677933021969786
CYP2C9,0.8,0.45,1.6681790017158404
CYP2C9,0.8,0.5,1.6598692487499733
CYP2C9,0.8,0.55,1.6529671102666312
CYP2C9,0.8,0.6,1.6480885934864247
CYP2C9,0.8,0.65,1.6450237659159395
CYP2C9,0.8,0.7,1.6435445050479485
CYP2C9,0.8,0.75,1.643757085706201
CYP2C9,0.8,0.8,1.6461782713882827
CYP2C9,0.8,0.85,1.6504113132534093
CYP2C9,0.8,0.9,1.6562705786223655
CYP2C9,0.8,0.95,1.6639038384981248
CYP2C9,0.8,1.0,1.6731583176930784
CYP2C9,0.8,1.05,1.6840378819049027
CYP2C9,0.8,1.1,1.6966031054477149
CYP2C9,0.8,1.15,1.7105788744938673
CYP2C9,0.8,1.2,1.726086064173195
CYP2C9,0.8,1.25,1.7430265233264257
CYP2C9,0.8,1.3,1.761384520508901
CYP2C9,0.8,1.35,1.7811301611391435
CYP2C9,0.8,1.4,1.8021148772188114
CYP2C9,0.8,1.45,1.8243936596900903
CYP2C9,0.8,1.5,1.847978088677768
CYP2C9,0.8,1.55,1.8728488138906352
CYP2C9,0.8,1.6,1.8988987071610515
CYP2C9,0.8,1.65,1.9264436250175037
CYP2C9,0.8,1.7,1.95533382952863
CYP2C9,0.8,1.75,1.9852473671797037
CYP2C9,0.8,1.8,2.0162075647367663
CYP2C9,0.8,1.85,2.048301481051121
CYP2C9,0.8,1.9,2.081379206276865
CYP2C9,0.8,1.95,2.115541080284545
CYP2C9,0.8,2.0,2.1505987099003274
CYP2C9,0.8,2.05,2.1864531576868194
CYP2C9,0.8,2.1,2.22319859273559
CYP2C9,0.8,2.15,2.2607990611614746
CYP2C9,0.8,2.2,2.2992961149627265
CYP2C9,0.8,2.25,2.338581522191747
CYP2C9,0.8,2.3,2.378682145385751
CYP2C9,0.8,2.35,2.4195554516523967
CYP2C9,0.8,2.4,2.4611925752785315
CYP2C9,0.8,2.45,2.503485961177262
CYP2C9,0.8,2.5,2.5464815052595733
CYP2C9,0.8,2.55,2.590306207427473
CYP2C9,0.8,2.6,2.6348572251002187
CYP2C9,0.8,2.65,2.6800331303797207
CYP2C9,0.8,2.7,2.7258565004228497
CYP2C9,0.8,2.75,2.7722006336437715
CYP2C9,0.8,2.8,2.8191262997199584
CYP2C9,0.8,2.85,2.8665958879540856
CYP2C9,0.8,2.9,2.9146091250903914
CYP2C9,0.8,2.95,2.963148737923218
CYP2C9,0.8,3.0,3.012278866888544
CYP2C9,0.85,0.2,1.8565810491805472
CYP2C9,0.85,0.25,1.8415485226541768
CYP2C9,0.85,0.3,1.8278391315825158
CYP2C9,0.85,0.35,1.8157069706052935
CYP2C9,0.85,0.4,1.8052058099563433
CYP2C9,0.85,0.45,1.796358996039324
CYP2C9,0.85,0.5,1.7890219031548245
CYP2C9,0.85,0.55,1.7832956678234724
CYP2C9,0.85,0.6,1.7789955849369632
CYP2C9,0.85,0.65,1.7763910254324098
CYP2C9,0.85,0.7,1.7752498007378832
CYP2C9,0.85,0.75,1.7754854204024182
CYP2C9,0.85,0.8,1.777269831705222
CYP2C9,0.85,0.85,1.7809704123470036
CYP2C9,0.85,0.9,1.7864196773955046
CYP2C9,0.85,0.95,1.7933230087567065
CYP2C9,0.85,1.0,1.8018167478560476
CYP2C9,0.85,1.05,1.8116711194715513
CYP2C9,0.85,1.1,1.8230315978143392
CYP2C9,0.85,1.15,1.8358628522537175
CYP2C9,0.85,1.2,1.8501722651165926
CYP2C9,0.85,1.25,1.865998097331756
CYP2C9,0.85,1.3,1.8832244342282511
CYP2C9,0.85,1.35,1.901857721154784
CYP2C9,0.85,1.4,1.9218635507227995
CYP2C9,0.85,1.45,1.9430152020319422
CYP2C9,0.85,1.5,1.9653022888609353
CYP2C9,0.85,1.55,1.9888890978705835
CYP2C9,0.85,1.6,2.013633857017937
CYP2C9,0.85,1.65,2.0394769357925715
CYP2C9,0.85,1.7,2.0666321046469847
CYP2C9,0.85,1.75,2.095107889158136
CYP2C9,0.85,1.8,2.1247290046402534
CYP2C9,0.85,1.85,2.155326444179315
CYP2C9,0.85,1.9,2.187042254780699
CYP2C9,0.85,1.95,2.219659291509155
CYP2C9,0.85,2.0,2.2535384696930683
CYP2C9,0.85,2.05,2.2882409589052397
CYP2C9,0.85,2.1,2.3236955087102285
CYP2C9,0.85,2.15,2.3599988830529246
CYP2C9,0.85,2.2,2.3971918564741257
CYP2C9,0.85,2.25,2.435159630122081
CYP2C9,0.85,2.3,2.4739497195486564
CYP2C9,0.85,2.35,2.513505961083596
CYP2C9,0.85,2.4,2.553900903730293
CYP2C9,0.85,2.45,2.594987696748903
CYP2C9,0.85,2.5,2.636855087767459
CYP2C9,0.85,2.55,2.679404446768676
CYP2C9,0.85,2.6,2.7227093092406736
CYP2C9,0.85,2.65,2.76664414503436
CYP2C9,0.85,2.7,2.8112007252388813
CYP2C9,0.85,2.75,2.856453599777926
CYP2C9,0.85,2.8,2.9023014845124844
CYP2C9,0.85,2.85,2.948791728652973
CYP2C9,0.85,2.9,2.9958162948903224
CYP2C9,0.85,2.95,3.0434144581314495
CYP2C9,0.85,3.0,3.0915289524923497
CYP2C9,0.9,0.2,1.9830233630231717
CYP2C9,0.9,0.25,1.969456120968174
CYP2C9,0.9,0.3,1.9572163326360372
CYP2C9,0.9,0.35,1.9463308445991296
CYP2C9,0.9,0.4,1.9367908784316512
CYP2C9,0.9,0.45,1.9287867059925332
CYP2C9,0.9,0.5,1.922559647066893
CYP2C9,0.9,0.55,1.9179406428025507
CYP2C9,0.9,0.6,1.914551135174362
CYP2C9,0.9,0.65,1.9122168034383331
CYP2C9,0.9,0.7,1.9111964582249146
CYP2C9,0.9,0.75,1.9114196537634904
CYP2C9,0.9,0.8,1.9129971386987146
CYP2C9,0.9,0.85,1.9161571791176915
CYP2C9,0.9,0.9,1.9209649523688386
CYP2C9,0.9,0.95,1.9271785544176305
CYP2C9,0.9,1.0,1.934680433777546
CYP2C9,0.9,1.05,1.9436634362189131
CYP2C9,0.9,1.1,1.9539576242583767
CYP2C9,0.9,1.15,1.9657537936493374
CYP2C9,0.9,1.2,1.9789831010441454
CYP2C9,0.9,1.25,1.993682100415275
CYP2C9,0.9,1.3,2.0096927738135517
CYP2C9,0.9,1.35,2.026999435559427
CYP2C9,0.9,1.4,2.045598933541041
CYP2C9,0.9,1.45,2.0656382080398443
CYP2C9,0.9,1.5,2.086730270109395
CYP2C9,0.9,1.55,2.1089288201518084
CYP2C9,0.9,1.6,2.1323560662675325
CYP2C9,0.9,1.65,2.156886166237751
CYP2C9,0.9,1.7,2.1826816277600103
CYP2C9,0.9,1.75,2.209676020526935
CYP2C9,0.9,1.8,2.2377385415235027
CYP2C9,0.9,1.85,2.266916183028505
CYP2C9,0.9,1.9,2.2970893314832073
CYP2C9,0.9,1.95,2.328269422162966
CYP2C9,0.9,2.0,2.360501345384619
CYP2C9,0.9,2.05,2.3937975890591563
CYP2C9,0.9,2.1,2.428049136597772
CYP2C9,0.9,2.15,2.463091702297963
CYP2C9,0.9,2.2,2.498931667277427
CYP2C9,0.9,2.25,2.535653127565341
CYP2C9,0.9,2.3,2.5731075114337267
CYP2C9,0.9,2.35,2.611391606334309
CYP2C9,0.9,2.4,2.650462139494907
CYP2C9,0.9,2.45,2.69023024383629
CYP2C9,0.9,2.5,2.730772327721516
CYP2C9,0.9,2.55,2.7721409512801594
CYP2C9,0.9,2.6,2.814241409845112
CYP2C9,0.9,2.65,2.8570711876204076
CYP2C9,0.9,2.7,2.9004629972374727
CYP2C9,0.9,2.75,2.9445037234532223
CYP2C9,0.9,2.8,2.9892170969219154
CYP2C9,0.9,2.85,3.034627607202279
CYP2C9,0.9,2.9,3.0805848614819107
CYP2C9,0.9,2.95,3.127139625848809
CYP2C9,0.9,3.0,3.1742136588178607
CYP2C9,0.95,0.2,2.1133650525295504
CYP2C9,0.95,0.25,2.1012662982980124
CYP2C9,0.95,0.3,2.0904203987041554
CYP2C9,0.95,0.35,2.0808578980793877
CYP2C9,0.95,0.4,2.072417111007564
CYP2C9,0.95,0.45,2.0655622134531804
CYP2C9,0.95,0.5,2.060454722147265
CYP2C9,0.95,0.55,2.056465599088211
CYP2C9,0.95,0.6,2.053496560808796
CYP2C9,0.95,0.65,2.0514822839287374
CYP2C9,0.95,0.7,2.050612880418936
CYP2C9,0.95,0.75,2.050754378684696
CYP2C9,0.95,0.8,2.052194677755779
CYP2C9,0.95,0.85,2.054885248255098
CYP2C9,0.95,0.9,2.0590369756607845
CYP2C9,0.95,0.95,2.0645095136037246
CYP2C9,0.95,1.0,2.0712989225661445
CYP2C9,0.95,1.05,2.079423666080005
CYP2C9,0.95,1.1,2.0889180909069633
CYP2C9,0.95,1.15,2.0996250648152732
CYP2C9,0.95,1.2,2.111683521927208
CYP2C9,0.95,1.25,2.125231417426219
CYP2C9,0.95,1.3,2.140091744749559
CYP2C9,0.95,1.35,2.1564121172994417
CYP2C9,0.95,1.4,2.1738171200255207
CYP2C9,0.95,1.45,2.192361781310107
CYP2C9,0.95,1.5,2.2121968376592527
CYP2C9,0.95,1.55,2.2331448892511165
CYP2C9,0.95,1.6,2.2551794574148856
CYP2C9,0.95,1.65,2.2784351298190946
CYP2C9,0.95,1.7,2.3027589867945473
CYP2C9,0.95,1.75,2.3282562395230486
CYP2C9,0.95,1.8,2.3548790796758885
CYP2C9,0.95,1.85,2.3825581836554774
CYP2C9,0.95,1.9,2.4112722596047367
CYP2C9,0.95,1.95,2.441097513732851
CYP2C9,0.95,2.0,2.4717959051914975
CYP2C9,0.95,2.05,2.503610704437447
CYP2C9,0.95,2.1,2.53625453579228
CYP2C9,0.95,2.15,2.5699187816197857
CYP2C9,0.95,2.2,2.6044194003763583
CYP2C9,0.95,2.25,2.639743290749785
CYP2C9,0.95,2.3,2.6759285170211924
CYP2C9,0.95,2.35,2.712908587223719
CYP2C9,0.95,2.4,2.7505899672539806
CYP2C9,0.95,2.45,2.7890880293769578
CYP2C9,0.95,2.5,2.8283373588328096
CYP2C9,0.95,2.55,2.8683575246148756
CYP2C9,0.95,2.6,2.9091338214618716
CYP2C9,0.95,2.65,2.9507632826881327
CYP2C9,0.95,2.7,2.99320030859141
CYP2C9,0.95,2.75,3.0361031777921252
CYP2C9,0.95,2.8,3.079623262677839
CYP2C9,0.95,2.85,3.123892023890216
CYP2C9,0.95,2.9,3.1687968454776727
CYP2C9,0.95,2.95,3.2142756443106424
CYP2C9,0.95,3.0,3.260380022522284
CYP2C9,1.0,0.2,2.247394516163998
CYP2C9,1.0,0.25,2.2368353535731527
CYP2C9,1.0,0.3,2.227482821906358
CYP2C9,1.0,0.35,2.2190772671764067
CYP2C9,1.0,0.4,2.2120298709012207
CYP2C9,1.0,0.45,2.2062812487418264
CYP2C9,1.0,0.5,2.2016585015209618
CYP2C9,1.0,0.55,2.1979188677235335
CYP2C9,1.0,0.6,2.19520783245315
CYP2C9,1.0,0.65,2.193406059508259
CYP2C9,1.0,0.7,2.19260415853153
CYP2C9,1.0,0.75,2.192973448835629
CYP2C9,1.0,0.8,2.1943262059955164
CYP2C9,1.0,0.85,2.1967823727898677
CYP2C9,1.0,0.9,2.200287184958233
CYP2C9,1.0,0.95,2.205140247817772
CYP2C9,1.0,1.0,2.211187169690808
CYP2C9,1.0,1.05,2.218346951844046
CYP2C9,1.0,1.1,2.226908282064813
CYP2C9,1.0,1.15,2.23662811927096
CYP2C9,1.0,1.2,2.2476817371138864
CYP2C9,1.0,1.25,2.2600853237087972
CYP2C9,1.0,1.3,2.273975515459751
CYP2C9,1.0,1.35,2.289134969140915
CYP2C9,1.0,1.4,2.3054509156137666
CYP2C9,1.0,1.45,2.3228242924122
CYP2C9,1.0,1.5,2.3412037078570984
CYP2C9,1.0,1.55,2.360888921004009
CYP2C9,1.0,1.6,2.3816876343357176
CYP2C9,1.0,1.65,2.4035705298623675
CYP2C9,1.0,1.7,2.4266049674668073
CYP2C9,1.0,1.75,2.450606933202828
CYP2C9,1.0,1.8,2.475827166285388
CYP2C9,1.0,1.85,2.5020751208164866
CYP2C9,1.0,1.9,2.5292325402550606
CYP2C9,1.0,1.95,2.5574867236019996
CYP2C9,1.0,2.0,2.5867808601753546
CYP2C9,1.0,2.05,2.6170690524111766
CYP2C9,1.0,2.1,2.6483383368927575
CYP2C9,1.0,2.15,2.6805383780461627
CYP2C9,1.0,2.2,2.713637137547306
CYP2C9,1.0,2.25,2.7475595942355673
CYP2C9,1.0,2.3,2.78236229878878
CYP2C9,1.0,2.35,2.818018567405018
CYP2C9,1.0,2.4,2.854529227056994
CYP2C9,1.0,2.45,2.891754196679947
CYP2C9,1.0,2.5,2.929792885453701
CYP2C9,1.0,2.55,2.968501955850968
CYP2C9,1.0,2.6,3.007981178150921
CYP2C9,1.0,2.65,3.048142581203819
CYP2C9,1.0,2.7,3.089160902595162
CYP2C9,1.0,2.75,3.1310074440041284
CYP2C9,1.0,2.8,3.1734845800661793
CYP2C9,1.0,2.85,3.216473242616411
CYP2C9,1.0,2.9,3.260324390931782
CYP2C9,1.0,2.95,3.304863592512708
CYP2C9,1.0,3.0,3.3498389077612107
CYP2C9,1.05,0.2,2.385061111418524
CYP2C9,1.05,0.25,2.375871468257729
CYP2C9,1.05,0.3,2.3677063995962575
CYP2C9,1.05,0.35,2.3606874707715964
CYP2C9,1.05,0.4,2.354688137387343
CYP2C9,1.05,0.45,2.3494765296641806
CYP2C9,1.05,0.5,2.345127596623835
CYP2C9,1.05,0.55,2.3417074964911935
CYP2C9,1.05,0.6,2.3393348914370806
CYP2C9,1.05,0.65,2.3379170381743353
CYP2C9,1.05,0.7,2.3374497840151616
CYP2C9,1.05,0.75,2.3378431788900524
CYP2C9,1.05,0.8,2.3390682844064155
CYP2C9,1.05,0.85,2.341219281506696
CYP2C9,1.05,0.9,2.344390310166582
CYP2C9,1.05,0.95,2.348538302463015
CYP2C9,1.05,1.0,2.3539157729795237
CYP2C9,1.05,1.05,2.360304019848526
CYP2C9,1.05,1.1,2.3677295791683797
CYP2C9,1.05,1.15,2.376667912565069
CYP2C9,1.05,1.2,2.3868898272386088
CYP2C9,1.05,1.25,2.3983190050348844
CYP2C9,1.05,1.3,2.411103470627602
CYP2C9,1.05,1.35,2.4251484640514245
CYP2C9,1.05,1.4,2.440348786730153
CYP2C9,1.05,1.45,2.4566383411352017
CYP2C9,1.05,1.5,2.473914279025193
CYP2C9,1.05,1.55,2.4921262045784918
CYP2C9,1.05,1.6,2.5115873102966533
CYP2C9,1.05,1.65,2.5320954636058426
CYP2C9,1.05,1.7,2.553717646551562
CYP2C9,1.05,1.75,2.5764606227975486
CYP2C9,1.05,1.8,2.600197462283186
CYP2C9,1.05,1.85,2.62494583083616
CYP2C9,1.05,1.9,2.6507474512752407
CYP2C9,1.05,1.95,2.677363503615609
CYP2C9,1.05,2.0,2.7051234033111444
CYP2C9,1.05,2.05,2.7339526977170587
CYP2C9,1.05,2.1,2.763799182468423
CYP2C9,1.05,2.15,2.794570809572843
CYP2C9,1.05,2.2,2.8262747425509445
CYP2C9,1.05,2.25,2.858901077460169
CYP2C9,1.05,2.3,2.8923815878889685
CYP2C9,1.05,2.35,2.926688819491866
CYP2C9,1.05,2.4,2.9618132398143238
CYP2C9,1.05,2.45,2.9978247561301057
CYP2C9,1.05,2.5,3.034676925693219
CYP2C9,1.05,2.55,3.0722694968292212
CYP2C9,1.05,2.6,3.1105047565135457
CYP2C9,1.05,2.65,3.149440523135525
CYP2C9,1.05,2.7,3.189162861098801
CYP2C9,1.05,2.75,3.229655238932373
CYP2C9,1.05,2.8,3.270888615893597
CYP2C9,1.05,2.85,3.3127718794983356
CYP2C9,1.05,2.9,3.3553117613497117
CYP2C9,1.05,2.95,3.3986179264878413
CYP2C9,1.05,3.0,3.442606449391017
CYP2C9,1.1,0.2,2.525691276957995
CYP2C9,1.1,0.25,2.5176002302610474
CYP2C9,1.1,0.3,2.510603904720208
CYP2C9,1.1,0.35,2.5045702806704364
CYP2C9,1.1,0.4,2.4992925138706674
CYP2C9,1.1,0.45,2.494518973509368
CYP2C9,1.1,0.5,2.49057805146068
CYP2C9,1.1,0.55,2.4876858350040876
CYP2C9,1.1,0.6,2.4858338033960616
CYP2C9,1.1,0.65,2.484879037965087
CYP2C9,1.1,0.7,2.4846629703163194
CYP2C9,1.1,0.75,2.485016144887185
CYP2C9,1.1,0.8,2.486082171596261
CYP2C9,1.1,0.85,2.4879329363910183
CYP2C9,1.1,0.9,2.490575781720535
CYP2C9,1.1,0.95,2.4942604893606446
CYP2C9,1.1,1.0,2.4989022960810616
CYP2C9,1.1,1.05,2.5047023376240025
CYP2C9,1.1,1.1,2.5116375873693517
CYP2C9,1.1,1.15,2.5196789883701447
CYP2C9,1.1,1.2,2.528894425949689
CYP2C9,1.1,1.25,2.539428117063989
CYP2C9,1.1,1.3,2.5511109761092854
CYP2C9,1.1,1.35,2.5640673735770494
CYP2C9,1.1,1.4,2.5781322421775874
CYP2C9,1.1,1.45,2.5932614148345423
CYP2C9,1.1,1.5,2.6094099163661806
CYP2C9,1.1,1.55,2.626572170753737
CYP2C9,1.1,1.6,2.6447072885909715
CYP2C9,1.1,1.65,2.6638405146532804
CYP2C9,1.1,1.7,2.68407562716636
CYP2C9,1.1,1.75,2.705439075685762
CYP2C9,1.1,1.8,2.7277995168823916
CYP2C9,1.1,1.85,2.7510922822486705
CYP2C9,1.1,1.9,2.7754113902771897
CYP2C9,1.1,1.95,2.800628243932103
CYP2C9,1.1,2.0,2.826788628703786
CYP2C9,1.1,2.05,2.854086750229411
CYP2C9,1.1,2.1,2.882533872243156
CYP2C9,1.1,2.15,2.911928995860818
CYP2C9,1.1,2.2,2.942246393758927
CYP2C9,1.1,2.25,2.973465910350176
CYP2C9,1.1,2.3,3.0056540224165693
CYP2C9,1.1,2.35,3.0387403884954995
CYP2C9,1.1,2.4,3.0726133502940627
CYP2C9,1.1,2.45,3.1072742755976606
CYP2C9,1.1,2.5,3.14278218803755
CYP2C9,1.1,2.55,3.1791427017514233
CYP2C9,1.1,2.6,3.2162841461972356
CYP2C9,1.1,2.65,3.254126715272196
CYP2C9,1.1,2.7,3.2925773681270756
CYP2C9,1.1,2.75,3.3317509968123846
CYP2C9,1.1,2.8,3.371689097096067
CYP2C9,1.1,2.85,3.412386264600363
CYP2C9,1.1,2.9,3.453765199829779
CYP2C9,1.1,2.95,3.4958193672139535
CYP2C9,1.1,3.0,3.538635349167025
CYP2C9,1.15,0.2,2.6686853706365494
CYP2C9,1.15,0.25,2.6616799962042186
CYP2C9,1.15,0.3,2.6556560921719337
CYP2C9,1.15,0.35,2.650397614955163
CYP2C9,1.15,0.4,2.6455999276487274
CYP2C9,1.15,0.45,2.6413935546116853
CYP2C9,1.15,0.5,2.6380910073694035
CYP2C9,1.15,0.55,2.6357385826219266
CYP2C9,1.15,0.6,2.6343443216034745
CYP2C9,1.15,0.65,2.633742775473852
CYP2C9,1.15,0.7,2.6335660253023847
CYP2C9,1.15,0.75,2.6338645835683003
