isoform,combo,repeat,fold,ST-RAE,R2
CYP2D6,chemeleon__rf+chemeleon__lightgbm+ecfp4_narrow__lightgbm,2,4,0.9327610941624362,0.08503906864732817
CYP2D6,chemeleon__rf+chemeleon__lightgbm+ecfp4_narrow__lightgbm,3,0,0.9030397159945734,0.15053733677285538
CYP2D6,chemeleon__rf+chemeleon__lightgbm+ecfp4_narrow__lightgbm,3,1,0.9126563901933161,0.09936307685646345
CYP2D6,chemeleon__rf+chemeleon__lightgbm+ecfp4_narrow__lightgbm,3,2,0.9034488402155655,0.13067144539237446
CYP2D6,chemeleon__rf+chemeleon__lightgbm+ecfp4_narrow__lightgbm,3,3,0.8960276183820298,0.13104384035542613
CYP2D6,chemeleon__rf+chemeleon__lightgbm+ecfp4_narrow__lightgbm,3,4,0.8503004106846759,0.1852075823204316
CYP2D6,chemeleon__rf+chemeleon__lightgbm+ecfp4_narrow__lightgbm,4,0,0.8729217488709089,0.16470346525206211
CYP2D6,chemeleon__rf+chemeleon__lightgbm+ecfp4_narrow__lightgbm,4,1,0.9001046878479229,0.14143924078130335
CYP2D6,chemeleon__rf+chemeleon__lightgbm+ecfp4_narrow__lightgbm,4,2,0.8949695008646995,0.15575482536648677
CYP2D6,chemeleon__rf+chemeleon__lightgbm+ecfp4_narrow__lightgbm,4,3,0.8694442287272248,0.16788370103146089
CYP2D6,chemeleon__rf+chemeleon__lightgbm+ecfp4_narrow__lightgbm,4,4,0.9424647718139847,0.07572083223456084
CYP2D6,chemeleon__rf+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,0,0,0.8653021727307895,0.17265256010494606
CYP2D6,chemeleon__rf+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,0,1,0.8940447550104937,0.15729016555436834
CYP2D6,chemeleon__rf+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,0,2,0.8761209882264183,0.13011546183442899
CYP2D6,chemeleon__rf+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,0,3,0.8667975002744689,0.13911924222935276
CYP2D6,chemeleon__rf+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,0,4,0.8445257285369582,0.19066690874027717
CYP2D6,chemeleon__rf+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,1,0,0.8822846547193361,0.14567569204552352
CYP2D6,chemeleon__rf+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,1,1,0.9240585723782437,0.10777914433495694
CYP2D6,chemeleon__rf+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,1,2,0.8811529045297307,0.13206733217298117
CYP2D6,chemeleon__rf+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,1,3,0.8366887113506705,0.19747461438837544
CYP2D6,chemeleon__rf+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,1,4,0.8811238501120674,0.16519923192534353
CYP2D6,chemeleon__rf+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,2,0,0.8870161981823931,0.15668349270116239
CYP2D6,chemeleon__rf+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,2,1,0.8553619525370992,0.14495731089207842
CYP2D6,chemeleon__rf+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,2,2,0.8626822395787473,0.1698726768167578
CYP2D6,chemeleon__rf+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,2,3,0.8814805879367451,0.13705947608610267
CYP2D6,chemeleon__rf+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,2,4,0.9228986421685168,0.10300977044509046
CYP2D6,chemeleon__rf+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,3,0,0.9020565710354016,0.16239256166395388
CYP2D6,chemeleon__rf+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,3,1,0.9148067721815923,0.08332273148801869
CYP2D6,chemeleon__rf+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,3,2,0.8728876974080283,0.16442870321506564
CYP2D6,chemeleon__rf+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,3,3,0.8793297438781434,0.14489397285069336
CYP2D6,chemeleon__rf+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,3,4,0.8150561697109739,0.21933730518779576
CYP2D6,chemeleon__rf+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,4,0,0.8606851051957647,0.16638617729007718
CYP2D6,chemeleon__rf+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,4,1,0.874926679171256,0.16080671506656066
CYP2D6,chemeleon__rf+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,4,2,0.8542299258016596,0.19619332924384353
CYP2D6,chemeleon__rf+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,4,3,0.8650928164795775,0.16919427785851127
CYP2D6,chemeleon__rf+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,4,4,0.9234280270431984,0.11298583220480184
CYP2D6,chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,0,0,0.8625387905062202,0.17093115985371038
CYP2D6,chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,0,1,0.8943504692132539,0.15055010927033088
CYP2D6,chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,0,2,0.8738411085877621,0.122833819350287
CYP2D6,chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,0,3,0.8891726508313986,0.1070573896002909
CYP2D6,chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,0,4,0.8621190492459883,0.17318208246871192
CYP2D6,chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,1,0,0.8899705029175105,0.1379798914131948
CYP2D6,chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,1,1,0.9313026620584821,0.10022854172692584
CYP2D6,chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,1,2,0.8923165273438647,0.12169508860519754
CYP2D6,chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,1,3,0.8421336987938204,0.1873340441865276
CYP2D6,chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,1,4,0.884790080958645,0.16634673603984623
CYP2D6,chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,2,0,0.9038376101168787,0.13461850687767515
CYP2D6,chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,2,1,0.8634648451340456,0.13474062850377957
CYP2D6,chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,2,2,0.8797934249844952,0.1576192469220586
CYP2D6,chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,2,3,0.8836969631308482,0.136078796450003
CYP2D6,chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,2,4,0.9216154484491049,0.10066594037508776
CYP2D6,chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,3,0,0.9096328375687267,0.1577439574956788
CYP2D6,chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,3,1,0.925654803572881,0.06447314780819748
CYP2D6,chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,3,2,0.880201585067555,0.14789707320600917
CYP2D6,chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,3,3,0.8963712379848868,0.13081551576346023
CYP2D6,chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,3,4,0.8193068425525183,0.21489772671847887
CYP2D6,chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,4,0,0.8746932840207096,0.16250214525098722
CYP2D6,chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,4,1,0.8871575164219625,0.14514033697591178
CYP2D6,chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,4,2,0.8623447339682864,0.1852271256860159
CYP2D6,chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,4,3,0.866467370283484,0.17511542863743157
CYP2D6,chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,4,4,0.9468088034994013,0.08773964779904585
CYP2D6,chemeleon__rf+chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,0,0,0.8587948864862304,0.1738407112220448
CYP2D6,chemeleon__rf+chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,0,1,0.8951836699755812,0.1559068642594461
CYP2D6,chemeleon__rf+chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,0,2,0.869304559046872,0.12841649379900066
CYP2D6,chemeleon__rf+chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,0,3,0.8819584780474394,0.12188508991983878
CYP2D6,chemeleon__rf+chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,0,4,0.8562445517323213,0.18128306692021218
CYP2D6,chemeleon__rf+chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,1,0,0.8846869728523948,0.14568794227958423
CYP2D6,chemeleon__rf+chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,1,1,0.9169457378710316,0.11744813427047837
CYP2D6,chemeleon__rf+chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,1,2,0.8869125024558311,0.12768288574575384
CYP2D6,chemeleon__rf+chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,1,3,0.8425087938349044,0.18612428339236795
CYP2D6,chemeleon__rf+chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,1,4,0.877666537593496,0.16486059459611507
CYP2D6,chemeleon__rf+chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,2,0,0.8946891536470666,0.14943662987198789
CYP2D6,chemeleon__rf+chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,2,1,0.8605991007144506,0.1395669643263387
CYP2D6,chemeleon__rf+chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,2,2,0.8701848170575629,0.16348116210719096
CYP2D6,chemeleon__rf+chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,2,3,0.8746765238379987,0.1441191709304605
CYP2D6,chemeleon__rf+chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,2,4,0.9172892893753988,0.10566939688064604
CYP2D6,chemeleon__rf+chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,3,0,0.8967339698409817,0.16121981324583057
CYP2D6,chemeleon__rf+chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,3,1,0.9134690704953276,0.08676586424098823
CYP2D6,chemeleon__rf+chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,3,2,0.8762748608802239,0.1570127113840972
CYP2D6,chemeleon__rf+chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,3,3,0.883422374664856,0.14197781127483494
CYP2D6,chemeleon__rf+chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,3,4,0.8175036294671757,0.21387488242764818
CYP2D6,chemeleon__rf+chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,4,0,0.8638666316444484,0.1711074028200052
CYP2D6,chemeleon__rf+chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,4,1,0.8792228676809214,0.15319745262867837
CYP2D6,chemeleon__rf+chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,4,2,0.8649853634942635,0.18379889245660785
CYP2D6,chemeleon__rf+chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,4,3,0.8559169815572027,0.1816889489872036
CYP2D6,chemeleon__rf+chemeleon__lightgbm+chemprop_chemeleoninit+ecfp4_narrow__lightgbm,4,4,0.9313970578494606,0.09591037934939904
CYP3A4,chemprop_chemeleoninit+ecfp4_narrow__lightgbm,0,0,0.47680323773209343,0.6219055974687753
CYP3A4,chemprop_chemeleoninit+ecfp4_narrow__lightgbm,0,1,0.5460584981092209,0.5636131559143119
CYP3A4,chemprop_chemeleoninit+ecfp4_narrow__lightgbm,0,2,0.58678379873603,0.5419662001806435
CYP3A4,chemprop_chemeleoninit+ecfp4_narrow__lightgbm,0,3,0.45909854645922,0.6345387032778591
CYP3A4,chemprop_chemeleoninit+ecfp4_narrow__lightgbm,0,4,0.5269209984260188,0.6060637741355354
CYP3A4,chemprop_chemeleoninit+ecfp4_narrow__lightgbm,1,0,0.46145637609086193,0.5948200478750348
CYP3A4,chemprop_chemeleoninit+ecfp4_narrow__lightgbm,1,1,0.4904239968149191,0.6305222948382319
CYP3A4,chemprop_chemeleoninit+ecfp4_narrow__lightgbm,1,2,0.45382363609152515,0.629292321288323
CYP3A4,chemprop_chemeleoninit+ecfp4_narrow__lightgbm,1,3,0.4844602789884285,0.6338110907914086
CYP3A4,chemprop_chemeleoninit+ecfp4_narrow__lightgbm,1,4,0.545388483040036,0.5187159579732274
CYP3A4,chemprop_chemeleoninit+ecfp4_narrow__lightgbm,2,0,0.47147080989979306,0.6133266660535646
CYP3A4,chemprop_chemeleoninit+ecfp4_narrow__lightgbm,2,1,0.5034848959207205,0.6399594581041519
CYP3A4,chemprop_chemeleoninit+ecfp4_narrow__lightgbm,2,2,0.5209734423222663,0.6128514339673982
CYP3A4,chemprop_chemeleoninit+ecfp4_narrow__lightgbm,2,3,0.4964219388520018,0.5880963637411949
CYP3A4,chemprop_chemeleoninit+ecfp4_narrow__lightgbm,2,4,0.518414942692282,0.5828189198900793
CYP3A4,chemprop_chemeleoninit+ecfp4_narrow__lightgbm,3,0,0.4915050996895674,0.5905728596884323
CYP3A4,chemprop_chemeleoninit+ecfp4_narrow__lightgbm,3,1,0.5245068245666181,0.6094575435598569
CYP3A4,chemprop_chemeleoninit+ecfp4_narrow__lightgbm,3,2,0.4598752845363775,0.620672338842937
CYP3A4,chemprop_chemeleoninit+ecfp4_narrow__lightgbm,3,3,0.49734866567725466,0.6003837208402033
CYP3A4,chemprop_chemeleoninit+ecfp4_narrow__lightgbm,3,4,0.50335726935507,0.5623501709075895
CYP3A4,chemprop_chemeleoninit+ecfp4_narrow__lightgbm,4,0,0.5146743186846016,0.5713434479392183
CYP3A4,chemprop_chemeleoninit+ecfp4_narrow__lightgbm,4,1,0.5190250064551375,0.610537312379924
CYP3A4,chemprop_chemeleoninit+ecfp4_narrow__lightgbm,4,2,0.4977244249866476,0.6377555402601677
CYP3A4,chemprop_chemeleoninit+ecfp4_narrow__lightgbm,4,3,0.5027927613480784,0.5745884156992638
CYP3A4,chemprop_chemeleoninit+ecfp4_narrow__lightgbm,4,4,0.5197258824863902,0.5962014363913923
