n_components,explained_variance_ratio,cumulative_explained_variance
643,1.1047144564845138e-06,0.9999168822314529
644,1.082581304119457e-06,0.9999179648127571
645,1.07732105588869e-06,0.999919042133813
646,1.0664413451950493e-06,0.9999201085751582
647,1.056957510880357e-06,0.9999211655326691
648,1.0347113654651425e-06,0.9999222002440346
649,1.0269265729176565e-06,0.9999232271706074
650,1.011149330471652e-06,0.9999242383199379
651,1.0093530455402853e-06,0.9999252476729835
652,9.923208785542377e-07,0.9999262399938621
653,9.872969613186681e-07,0.9999272272908234
654,9.81355049452223e-07,0.9999282086458728
655,9.497446767586346e-07,0.9999291583905496
656,9.394048984417685e-07,0.9999300977954481
657,9.31543497904182e-07,0.999931029338946
658,9.18744368599138e-07,0.9999319480833145
659,9.049715221712637e-07,0.9999328530548367
660,8.979877944572604e-07,0.9999337510426312
661,8.890408597652293e-07,0.999934640083491
662,8.709684268279751e-07,0.9999355110519178
663,8.596449288104621e-07,0.9999363706968466
664,8.514632168056247e-07,0.9999372221600634
665,8.439897180907016e-07,0.9999380661497815
666,8.318570987215309e-07,0.9999388980068803
667,8.148450717996223e-07,0.999939712851952
668,7.984372082249638e-07,0.9999405112891603
669,7.884655054443065e-07,0.9999412997546657
670,7.820435725664677e-07,0.9999420817982383
671,7.77275661606502e-07,0.9999428590738999
672,7.618928523168969e-07,0.9999436209667523
673,7.565879041540495e-07,0.9999443775546564
674,7.513795226139938e-07,0.999945128934179
675,7.284932941814519e-07,0.9999458574274731
676,7.252479133384426e-07,0.9999465826753865
677,7.169574671396299e-07,0.9999472996328537
678,7.082106012759331e-07,0.999948007843455
679,7.064331865517821e-07,0.9999487142766414
680,6.890482456123331e-07,0.999949403324887
681,6.868949614305736e-07,0.9999500902198485
682,6.810318862636401e-07,0.9999507712517347
683,6.726763892411309e-07,0.999951443928124
684,6.707831183948176e-07,0.9999521147112423
685,6.588079525261874e-07,0.9999527735191949
686,6.501914915940645e-07,0.9999534237106865
687,6.400012695721204e-07,0.999954063711956
688,6.349686146512162e-07,0.9999546986805707
689,6.205869319276389e-07,0.9999553192675027
690,6.163145519642887e-07,0.9999559355820546
691,6.013157219221851e-07,0.9999565368977765
692,5.956253278947579e-07,0.9999571325231045
693,5.90497473746823e-07,0.9999577230205782
694,5.819490901033787e-07,0.9999583049696683
695,5.760078194776636e-07,0.9999588809774878
696,5.702927494338606e-07,0.9999594512702372
697,5.677421841187852e-07,0.9999600190124214
698,5.58636311810232e-07,0.9999605776487331
699,5.507596616890898e-07,0.9999611284083948
700,5.396341274554656e-07,0.9999616680425223
701,5.384446885662255e-07,0.9999622064872109
702,5.291491671835297e-07,0.999962735636378
703,5.213074053825894e-07,0.9999632569437834
704,5.189642434499649e-07,0.9999637759080269
705,5.096630576103102e-07,0.9999642855710845
706,5.010316462712855e-07,0.9999647866027308
707,4.918465641936251e-07,0.999965278449295
708,4.896781412495295e-07,0.9999657681274362
709,4.83984499834192e-07,0.999966252111936
710,4.806570802856467e-07,0.9999667327690163
711,4.776319484986862e-07,0.9999672104009648
712,4.672347182876012e-07,0.9999676776356831
713,4.56511444697421e-07,0.9999681341471277
714,4.4754272523687163e-07,0.9999685816898529
715,4.4337342716529284e-07,0.9999690250632801
716,4.3221014329683324e-07,0.9999694572734235
717,4.28637834719395e-07,0.9999698859112581
718,4.2223859871155617e-07,0.9999703081498569
719,4.195285765007815e-07,0.9999707276784334
720,4.104592612747045e-07,0.9999711381376947
721,4.0506065896742693e-07,0.9999715431983537
722,4.037766524035257e-07,0.9999719469750061
723,3.990249073081145e-07,0.9999723459999135
724,3.951387614339178e-07,0.999972741138675
725,3.845616755883327e-07,0.9999731257003506
726,3.8301729982091897e-07,0.9999735087176503
727,3.7579874847151955e-07,0.9999738845163988
728,3.7043124701341566e-07,0.9999742549476458
729,3.6977544097913276e-07,0.9999746247230867
730,3.6490035887237603e-07,0.9999749896234456
731,3.5790100404690523e-07,0.9999753475244496
732,3.535761211681931e-07,0.9999757011005708
733,3.4987397383513537e-07,0.9999760509745446
734,3.393957318649294e-07,0.9999763903702764
735,3.3564636316637586e-07,0.9999767260166396
736,3.32671011273715e-07,0.9999770586876509
737,3.3105292326734393e-07,0.9999773897405742
738,3.2913276354209987e-07,0.9999777188733376
739,3.20328842098821e-07,0.9999780392021798
740,3.164787928308315e-07,0.9999783556809726
741,3.1383869651990913e-07,0.9999786695196691
742,3.0877967266934695e-07,0.9999789782993418
743,3.0442851130658355e-07,0.9999792827278531
744,2.977828609247097e-07,0.999979580510714
745,2.961569506019175e-07,0.9999798766676646
746,2.948847083554913e-07,0.999980171552373
747,2.8888691924968825e-07,0.9999804604392922
748,2.8658909647991625e-07,0.9999807470283887
749,2.837115643456454e-07,0.999981030739953
750,2.7991349708522237e-07,0.9999813106534501
751,2.747844393832547e-07,0.9999815854378895
752,2.722694788822192e-07,0.9999818577073684
753,2.676908807054827e-07,0.999982125398249
754,2.6524521376986234e-07,0.9999823906434628
755,2.6222989445588353e-07,0.9999826528733573
756,2.61055644457294e-07,0.9999829139290017
757,2.527405439678314e-07,0.9999831666695457
758,2.492068728810998e-07,0.9999834158764186
759,2.4541823590357424e-07,0.9999836612946545
760,2.4387750100495697e-07,0.9999839051721555
761,2.3760679932591896e-07,0.9999841427789549
762,2.3622042165697988e-07,0.9999843789993765
763,2.344125147056324e-07,0.9999846134118913
764,2.3223967976236906e-07,0.999984845651571
765,2.2949808942989004e-07,0.9999850751496604
766,2.2347064440097577e-07,0.9999852986203048
767,2.20388670850347e-07,0.9999855190089757
768,2.172661745010685e-07,0.9999857362751502
769,2.133755488137923e-07,0.999985949650699
770,2.1234778177954334e-07,0.9999861619984808
771,2.0976218195080133e-07,0.9999863717606627
772,2.0759710900375612e-07,0.9999865793577718
773,2.039362715161873e-07,0.9999867832940433
774,2.010944739752374e-07,0.9999869843885173
775,1.9826418083603774e-07,0.9999871826526981
776,1.9387814228764683e-07,0.9999873765308405
777,1.923572877354653e-07,0.9999875688881282
778,1.9106674186891862e-07,0.9999877599548701
779,1.867169228556823e-07,0.9999879466717929
780,1.8555579092285717e-07,0.9999881322275839
781,1.8235149014554897e-07,0.999988314579074
782,1.814035714682687e-07,0.9999884959826455
783,1.7924650173452657e-07,0.9999886752291473
784,1.7707602466261407e-07,0.9999888523051719
785,1.73409467086193e-07,0.999989025714639
786,1.6935001985144107e-07,0.9999891950646589
787,1.6593890324586807e-07,0.9999893610035622
788,1.6468338486112036e-07,0.999989525686947
789,1.6350687906750225e-07,0.999989689193826
790,1.6168271764288968e-07,0.9999898508765437
791,1.5913631613681632e-07,0.9999900100128598
792,1.561264212145233e-07,0.999990166139281
793,1.5364625010694218e-07,0.9999903197855311
794,1.5257973534121592e-07,0.9999904723652664
795,1.5020805177051918e-07,0.9999906225733182
796,1.4708339752099692e-07,0.9999907696567157
797,1.4554877031254964e-07,0.999990915205486
798,1.4422884590403922e-07,0.9999910594343319
799,1.4089419169940031e-07,0.9999912003285235
800,1.387783822578757e-07,0.9999913391069057
801,1.368362440025649e-07,0.9999914759431497
802,1.361643098528122e-07,0.9999916121074596
803,1.35114109891035e-07,0.9999917472215695
804,1.3333331610831982e-07,0.9999918805548855
805,1.288401162358556e-07,0.9999920093950018
806,1.278474162569486e-07,0.999992137242418
807,1.2739365191754647e-07,0.9999922646360699
808,1.258977360971959e-07,0.9999923905338061
809,1.225406969413204e-07,0.999992513074503
810,1.2187220726263893e-07,0.9999926349467102
811,1.1955085678024378e-07,0.999992754497567
812,1.1870413390969502e-07,0.9999928732017008
813,1.1502062301743415e-07,0.9999929882223239
814,1.1482691492907267e-07,0.9999931030492388
815,1.126357956676836e-07,0.9999932156850345
816,1.1022305060427303e-07,0.9999933259080851
817,1.099914365446525e-07,0.9999934358995216
818,1.0828384918831788e-07,0.9999935441833708
819,1.0676534709342338e-07,0.999993650948718
820,1.0604783744502283e-07,0.9999937569965553
821,1.0548138284791345e-07,0.9999938624779382
822,1.0244645007162162e-07,0.9999939649243883
823,1.0042617946660897e-07,0.9999940653505678
824,9.891124676575602e-08,0.9999941642618145
825,9.71091569219666e-08,0.9999942613709715
826,9.562977791288218e-08,0.9999943570007493
827,9.487302938711959e-08,0.9999944518737788
828,9.24643969899116e-08,0.9999945443381758
829,9.167026745378831e-08,0.9999946360084433
830,8.898143451913696e-08,0.9999947249898778
831,8.83462089357842e-08,0.9999948133360868
832,8.767808612442537e-08,0.9999949010141729
833,8.668958965195601e-08,0.9999949877037625
834,8.625933874055991e-08,0.9999950739631013
835,8.473584272154312e-08,0.999995158698944
836,8.330105795533123e-08,0.9999952420000019
837,8.234940449366976e-08,0.9999953243494064
838,8.095307700863899e-08,0.9999954053024834
839,7.902748085322266e-08,0.9999954843299643
840,7.841961834022255e-08,0.9999955627495827
841,7.69026401213362e-08,0.9999956396522228
842,7.663637798651125e-08,0.9999957162886008
843,7.544002808528653e-08,0.999995791728629
844,7.310641810322191e-08,0.9999958648350471
845,7.254954979704714e-08,0.9999959373845969
846,7.209269614983571e-08,0.9999960094772931
847,7.087540674351137e-08,0.9999960803526998
848,6.862374777953305e-08,0.9999961489764476
849,6.821012108551135e-08,0.9999962171865687
850,6.709337513742615e-08,0.9999962842799439
851,6.640633451201698e-08,0.9999963506862785
852,6.63076405933017e-08,0.9999964169939191
853,6.481280701023365e-08,0.9999964818067261
854,6.397122058641305e-08,0.9999965457779466
855,6.271958129763283e-08,0.9999966084975279
856,6.197067931245486e-08,0.9999966704682073
857,6.128090105479242e-08,0.9999967317491083
858,6.081792016391282e-08,0.9999967925670284
859,5.931151453056745e-08,0.9999968518785429
860,5.9031220584840726e-08,0.9999969109097635
861,5.853646064847974e-08,0.9999969694462242
862,5.6870049537153135e-08,0.9999970263162737
863,5.534365678297906e-08,0.9999970816599305
864,5.47541845801901e-08,0.9999971364141151
865,5.326639009023283e-08,0.9999971896805052
866,5.2573896053554695e-08,0.9999972422544012
867,5.152626091406713e-08,0.9999972937806622
868,5.078427954576367e-08,0.9999973445649417
869,4.9755109378960035e-08,0.9999973943200511
870,4.9352838251582576e-08,0.9999974436728893
871,4.882168802569409e-08,0.9999974924945774
872,4.847486704575376e-08,0.9999975409694444
873,4.770575838930194e-08,0.9999975886752027
874,4.695065109054767e-08,0.9999976356258539
875,4.609921627250172e-08,0.9999976817250701
876,4.510678065476151e-08,0.9999977268318507
877,4.369881190752673e-08,0.9999977705306626
878,4.3484916498279395e-08,0.9999978140155791
879,4.308220695056749e-08,0.999997857097786
880,4.2434745541227104e-08,0.9999978995325315
881,4.186778221282204e-08,0.9999979414003137
882,4.0523381804831665e-08,0.9999979819236955
883,3.8937009675232285e-08,0.9999980208607052
884,3.8574994015623104e-08,0.9999980594356992
885,3.83595626294967e-08,0.9999980977952618
886,3.757015785569947e-08,0.9999981353654197
887,3.686166519836828e-08,0.9999981722270849
888,3.6496490851125124e-08,0.9999982087235757
889,3.599903467751776e-08,0.9999982447226103
890,3.518813907283139e-08,0.9999982799107494
891,3.458852321102483e-08,0.9999983144992726
892,3.354408402758936e-08,0.9999983480433566
893,3.320094741726428e-08,0.9999983812443041
894,3.278045320909678e-08,0.9999984140247573
895,3.230961640966268e-08,0.9999984463343737
896,3.1859636288038866e-08,0.99999847819401
897,3.1234433415624895e-08,0.9999985094284434
898,3.085354998314985e-08,0.9999985402819933
899,3.0185352505695936e-08,0.9999985704673459
900,2.9656465927593593e-08,0.9999986001238118
901,2.860970773768697e-08,0.9999986287335195
902,2.8411635907938718e-08,0.9999986571451555
903,2.7367033952897636e-08,0.9999986845121894
904,2.708354670043797e-08,0.9999987115957362
905,2.6575542711195334e-08,0.9999987381712789
906,2.618503885901475e-08,0.9999987643563177
907,2.4806102126405516e-08,0.9999987891624199
908,2.44341608946903e-08,0.9999988135965808
909,2.423154945078343e-08,0.9999988378281303
910,2.4149961214128465e-08,0.9999988619780915
911,2.3505022948520615e-08,0.9999988854831144
912,2.2881361958974652e-08,0.9999989083644764
913,2.272076315599179e-08,0.9999989310852395
914,2.2449867247735756e-08,0.9999989535351068
915,2.182239763886391e-08,0.9999989753575045
916,2.1433849095918183e-08,0.9999989967913536
917,2.1253188147302205e-08,0.9999990180445417
918,2.0423314630195343e-08,0.9999990384678563
919,2.0351974291908456e-08,0.9999990588198306
920,1.9969528824525857e-08,0.9999990787893595
921,1.957097841646637e-08,0.9999990983603378
922,1.934059036033948e-08,0.9999991177009282
923,1.8967014940984996e-08,0.9999991366679432
924,1.8739039107642e-08,0.9999991554069823
925,1.8121063298759887e-08,0.9999991735280456
926,1.807508639513336e-08,0.999999191603132
927,1.7419388029494316e-08,0.99999920902252
928,1.7278918456182927e-08,0.9999992263014384
929,1.708783900426104e-08,0.9999992433892775
930,1.6978861158075464e-08,0.9999992603681387
931,1.650018385778408e-08,0.9999992768683226
932,1.6202820538147284e-08,0.9999992930711431
933,1.5895420411410542e-08,0.9999993089665635
934,1.5362297280100952e-08,0.9999993243288609
935,1.4907218544918234e-08,0.9999993392360794
936,1.4795797487941871e-08,0.9999993540318769
937,1.453195913651467e-08,0.9999993685638361
938,1.426135248754083e-08,0.9999993828251885
939,1.3939999975655341e-08,0.9999993967651885
940,1.364161081494523e-08,0.9999994104067993
941,1.3433328754260468e-08,0.9999994238401281
942,1.2936518250223651e-08,0.9999994367766464
943,1.2814095337607633e-08,0.9999994495907417
944,1.2402660614838597e-08,0.9999994619934023
945,1.217028344497577e-08,0.9999994741636857
946,1.2086830407311054e-08,0.9999994862505162
947,1.1962510465845136e-08,0.9999994982130266
948,1.1730908380379648e-08,0.9999995099439349
949,1.1369789682162536e-08,0.9999995213137246
950,1.1054202419693864e-08,0.999999532367927
951,1.0887990494560698e-08,0.9999995432559176
952,1.0619604030577125e-08,0.9999995538755216
953,1.0270294350629627e-08,0.999999564145816
954,1.0083042474442412e-08,0.9999995742288585
955,9.947836278463784e-09,0.9999995841766949
956,9.811340249077223e-09,0.9999995939880352
957,9.580544841619113e-09,0.99999960356858
958,9.414702682531062e-09,0.9999996129832827
959,9.17231240817768e-09,0.999999622155595
960,8.931188445228105e-09,0.9999996310867835
961,8.718806846232176e-09,0.9999996398055904
962,8.703696271692323e-09,0.9999996485092867
963,8.5021168780121e-09,0.9999996570114036
964,8.234943669076244e-09,0.9999996652463472
965,8.183400256854373e-09,0.9999996734297475
966,8.01052166517908e-09,0.9999996814402692
967,7.859824538549881e-09,0.9999996893000938
968,7.596784080340833e-09,0.9999996968968778
969,7.3774703748051695e-09,0.9999997042743483
970,7.293056291582454e-09,0.9999997115674045
971,7.279711303535646e-09,0.9999997188471158
972,6.9967319497415204e-09,0.9999997258438478
973,6.873463384795271e-09,0.9999997327173111
974,6.735034305898631e-09,0.9999997394523454
975,6.681802566518077e-09,0.999999746134148
976,6.633247753486369e-09,0.9999997527673957
977,6.412429231496273e-09,0.999999759179825
978,6.141961832443679e-09,0.9999997653217868
979,6.030870035740304e-09,0.9999997713526568
980,5.953570370446554e-09,0.9999997773062272
981,5.745001287597762e-09,0.9999997830512285
982,5.627980812684329e-09,0.9999997886792094
983,5.576513576910395e-09,0.9999997942557229
984,5.493044180872785e-09,0.9999997997487671
985,5.412154469501635e-09,0.9999998051609216
986,5.347725386966842e-09,0.999999810508647
987,5.188050206856167e-09,0.9999998156966972
988,5.1093716626239e-09,0.9999998208060689
989,5.073836978266554e-09,0.9999998258799059
990,4.8357230831130545e-09,0.9999998307156289
991,4.714074828055373e-09,0.9999998354297037
992,4.650192262897628e-09,0.999999840079896
993,4.4732809182111645e-09,0.9999998445531769
994,4.4010682280694644e-09,0.9999998489542451
995,4.312476125793967e-09,0.9999998532667213
996,4.260749783178327e-09,0.999999857527471
997,4.207939564249286e-09,0.9999998617354106
998,4.114939796739936e-09,0.9999998658503504
999,3.928212963612332e-09,0.9999998697785634
1000,3.807799469388115e-09,0.9999998735863629
1001,3.739645538114652e-09,0.9999998773260085
1002,3.709282020261942e-09,0.9999998810352905
1003,3.595704894177297e-09,0.9999998846309953
1004,3.5208527322271295e-09,0.999999888151848
1005,3.435479149161644e-09,0.9999998915873272
1006,3.3008486342040116e-09,0.9999998948881758
1007,3.1872069039125366e-09,0.9999998980753827
1008,3.159512680785692e-09,0.9999999012348953
1009,3.0528393153278927e-09,0.9999999042877347
1010,3.024131349745655e-09,0.999999907311866
1011,2.8949467066914974e-09,0.9999999102068128
1012,2.762179031675097e-09,0.9999999129689918
1013,2.7015366158559653e-09,0.9999999156705285
1014,2.641805803215422e-09,0.9999999183123343
1015,2.6078273374525135e-09,0.9999999209201615
1016,2.490189651918747e-09,0.9999999234103512
1017,2.453833427455239e-09,0.9999999258641846
1018,2.31798850518834e-09,0.9999999281821731
1019,2.3016036445229476e-09,0.9999999304837768
1020,2.2526492098428403e-09,0.999999932736426
1021,2.2012776963103776e-09,0.9999999349377037
1022,2.0820303101774787e-09,0.999999937019734
1023,2.034257317371871e-09,0.9999999390539913
1024,1.997046525743274e-09,0.9999999410510378
1025,1.924185991216512e-09,0.9999999429752239
1026,1.8728495798018323e-09,0.9999999448480734
1027,1.8097022472195947e-09,0.9999999466577757
1028,1.742141737512864e-09,0.9999999483999175
1029,1.7157321351907962e-09,0.9999999501156496
1030,1.6737001653657895e-09,0.9999999517893498
1031,1.618769541462714e-09,0.9999999534081193
1032,1.5762463758686456e-09,0.9999999549843657
1033,1.525000317857728e-09,0.999999956509366
1034,1.5141298503190965e-09,0.9999999580234958
1035,1.4259016127561742e-09,0.9999999594493975
1036,1.3744813202295677e-09,0.9999999608238788
1037,1.3535135374780676e-09,0.9999999621773923
1038,1.3386868845339056e-09,0.9999999635160792
1039,1.3103669705221131e-09,0.9999999648264462
1040,1.295498982290716e-09,0.9999999661219451
1041,1.2067862378452401e-09,0.9999999673287313
1042,1.1866185672880299e-09,0.9999999685153499
1043,1.1428155126154713e-09,0.9999999696581654
1044,1.1200159998722591e-09,0.9999999707781814
1045,1.0881659362929327e-09,0.9999999718663473
1046,1.0205748584344528e-09,0.9999999728869221
1047,9.991625398074293e-10,0.9999999738860846
1048,9.78845925997092e-10,0.9999999748649305
1049,9.319462293660046e-10,0.9999999757968767
1050,9.046959371575703e-10,0.9999999767015727
1051,8.654415393990064e-10,0.9999999775670142
1052,8.47787532223506e-10,0.9999999784148017
1053,8.152800892891335e-10,0.9999999792300818
1054,7.720782974113551e-10,0.9999999800021601
1055,7.448230794418195e-10,0.9999999807469832
1056,7.137280835868645e-10,0.9999999814607112
1057,7.053195007648558e-10,0.9999999821660307
1058,6.849756384171004e-10,0.9999999828510063
1059,6.795012853861796e-10,0.9999999835305076
1060,6.597536717394531e-10,0.9999999841902613
1061,6.279394465228384e-10,0.9999999848182007
1062,5.978045240611459e-10,0.9999999854160052
1063,5.846848761609218e-10,0.9999999860006901
1064,5.607011141678086e-10,0.9999999865613912
1065,5.373966256515771e-10,0.9999999870987878
1066,5.003349044462342e-10,0.9999999875991227
1067,4.808063398265502e-10,0.9999999880799291
1068,4.727981325160874e-10,0.9999999885527272
1069,4.438103255699493e-10,0.9999999889965375
1070,4.3880485368411223e-10,0.9999999894353424
1071,4.1914685482668575e-10,0.9999999898544892
1072,4.0937022847615944e-10,0.9999999902638594
1073,3.7173498144821585e-10,0.9999999906355944
1074,3.696071403159445e-10,0.9999999910052015
1075,3.64595835423673e-10,0.9999999913697973
1076,3.605060405531055e-10,0.9999999917303034
1077,3.421630981092699e-10,0.9999999920724665
1078,3.3251951519521723e-10,0.999999992404986
1079,3.1904589065192766e-10,0.999999992724032
1080,3.136451874368924e-10,0.9999999930376772
1081,3.0333152796555737e-10,0.9999999933410088
1082,2.9683157823785415e-10,0.9999999936378403
1083,2.8605807049987034e-10,0.9999999939238984
1084,2.691643300962857e-10,0.9999999941930627
1085,2.64657019866874e-10,0.9999999944577198
1086,2.442532343380955e-10,0.9999999947019731
1087,2.4076459627323626e-10,0.9999999949427377
1088,2.3835481524466023e-10,0.9999999951810925
1089,2.1639866853491e-10,0.9999999953974912
1090,2.101682066156724e-10,0.9999999956076594
1091,2.0655569862017028e-10,0.9999999958142151
1092,1.9878199704000726e-10,0.999999996012997
1093,1.9124865244677672e-10,0.9999999962042457
1094,1.8409677235484827e-10,0.9999999963883425
1095,1.7624458294949633e-10,0.999999996564587
1096,1.7260920458061598e-10,0.9999999967371962
1097,1.6493603135585826e-10,0.9999999969021323
1098,1.5722516840040552e-10,0.9999999970593574
1099,1.527349791693116e-10,0.9999999972120923
1100,1.4238220029056209e-10,0.9999999973544745
1101,1.3356222001630876e-10,0.9999999974880368
1102,1.2952961126074396e-10,0.9999999976175664
1103,1.2608299870507077e-10,0.9999999977436494
1104,1.1397409440016168e-10,0.9999999978576235
1105,1.1321992606430375e-10,0.9999999979708434
1106,1.0858812653110023e-10,0.9999999980794315
1107,1.076854525216742e-10,0.9999999981871169
1108,1.0253383823822992e-10,0.9999999982896508
1109,9.773177687524862e-11,0.9999999983873826
1110,9.578983641075212e-11,0.9999999984831724
1111,9.103385898589026e-11,0.9999999985742063
1112,8.070291867228355e-11,0.9999999986549092
1113,7.635948994122454e-11,0.9999999987312687
1114,7.352204581262649e-11,0.9999999988047907
1115,6.960136941160247e-11,0.9999999988743921
1116,6.713809619901821e-11,0.9999999989415301
1117,6.326095747041396e-11,0.9999999990047911
1118,5.901696346772579e-11,0.9999999990638081
1119,5.59843774028582e-11,0.9999999991197924
1120,5.310807580238741e-11,0.9999999991729005
1121,4.837921736365956e-11,0.9999999992212797
1122,4.805554119786051e-11,0.9999999992693352
1123,4.344813438074971e-11,0.9999999993127834
1124,4.107988649688858e-11,0.9999999993538633
1125,4.0357938685892906e-11,0.9999999993942212
1126,4.021396046241256e-11,0.9999999994344352
1127,3.770859311068821e-11,0.9999999994721438
1128,3.6278274932320175e-11,0.9999999995084221
1129,3.461389589503664e-11,0.999999999543036
1130,3.275559449579263e-11,0.9999999995757916
1131,3.198257285902147e-11,0.9999999996077741
1132,2.929359020057424e-11,0.9999999996370676
1133,2.898570255305783e-11,0.9999999996660534
1134,2.711839466042541e-11,0.9999999996931718
1135,2.60848986977442e-11,0.9999999997192567
1136,2.571093794337022e-11,0.9999999997449677
1137,2.297998770006258e-11,0.9999999997679476
1138,2.206372877777922e-11,0.9999999997900113
1139,2.000769078485508e-11,0.999999999810019
1140,1.580474923242948e-11,0.9999999998258238
1141,1.348150665385783e-11,0.9999999998393053
1142,1.2854591344364456e-11,0.9999999998521599
1143,1.1739489998699715e-11,0.9999999998638994
1144,1.0771405452466009e-11,0.9999999998746708
1145,1.0534935514250941e-11,0.9999999998852057
1146,1.0056501505201738e-11,0.9999999998952622
1147,9.684583428298169e-12,0.9999999999049468
1148,8.79379724300869e-12,0.9999999999137406
1149,8.290251238866605e-12,0.9999999999220308
1150,7.48784675357093e-12,0.9999999999295187
1151,6.927934704422303e-12,0.9999999999364466
1152,5.7530256568760185e-12,0.9999999999421997
1153,5.3370007956679235e-12,0.9999999999475366
1154,5.144548070968699e-12,0.9999999999526812
1155,4.559077370433233e-12,0.9999999999572403
1156,4.411765687900033e-12,0.9999999999616521
1157,4.275681811911027e-12,0.9999999999659278
1158,3.969147019251084e-12,0.999999999969897
1159,3.657594456462261e-12,0.9999999999735546
1160,3.440109207050416e-12,0.9999999999769947
1161,3.2906250775501385e-12,0.9999999999802853
1162,2.2700564279867065e-12,0.9999999999825554
1163,2.086710853898532e-12,0.9999999999846421
1164,2.051441026972337e-12,0.9999999999866935
1165,1.8993735422173442e-12,0.9999999999885929
1166,1.4085739345633983e-12,0.9999999999900014
1167,1.1673573625068748e-12,0.9999999999911688
1168,1.1040071366316597e-12,0.9999999999922728
1169,1.0273033206562827e-12,0.9999999999933001
1170,7.797933716323274e-13,0.99999999999408
1171,7.21259663228983e-13,0.9999999999948013
1172,6.872267780803492e-13,0.9999999999954885
1173,6.420495694149896e-13,0.9999999999961305
1174,6.107696069956253e-13,0.9999999999967413
1175,5.645070718029685e-13,0.9999999999973058
1176,4.794276514184464e-13,0.9999999999977852
1177,3.822378489020381e-13,0.9999999999981675
1178,2.6850186248065504e-13,0.9999999999984359
1179,2.375505852775502e-13,0.9999999999986735
1180,2.1228351811399054e-13,0.9999999999988858
1181,2.0791917972191356e-13,0.9999999999990937
1182,1.7569041666187289e-13,0.9999999999992694
1183,1.6945766399704154e-13,0.9999999999994388
1184,1.4160436513834983e-13,0.9999999999995803
1185,8.087489178764753e-14,0.9999999999996612
1186,7.475630913292332e-14,0.9999999999997359
1187,7.093388276326164e-14,0.9999999999998068
1188,6.236001822415256e-14,0.9999999999998692
1189,3.714222868648267e-14,0.9999999999999064
1190,3.2708551435050626e-14,0.9999999999999392
1191,1.491703064334499e-14,0.999999999999954
1192,1.3000977663161564e-14,0.999999999999967
1193,8.266447267784574e-15,0.9999999999999752
1194,6.540608502047308e-15,0.9999999999999818
1195,6.156799741455069e-15,0.9999999999999879
1196,5.698986574469159e-15,0.9999999999999936
1197,2.5091864254549072e-15,0.9999999999999961
1198,2.0098402878150216e-15,0.9999999999999981
1199,1.3091272459137101e-15,0.9999999999999994
1200,6.952843359997393e-16,1.0000000000000002
1201,1.8136209526417097e-16,1.0000000000000004
1202,1.564759257577464e-16,1.0000000000000007
1203,2.32646048892713e-17,1.0000000000000007
1204,6.367769496595652e-18,1.0000000000000007
1205,3.9126384370497924e-19,1.0000000000000007
1206,1.4646600448905587e-19,1.0000000000000007
1207,1.2620414969268603e-20,1.0000000000000007
1208,2.454747985864775e-22,1.0000000000000007
1209,2.657164362881457e-24,1.0000000000000007
1210,6.539619519005419e-25,1.0000000000000007
1211,9.750670548463903e-26,1.0000000000000007
1212,3.2049932081256707e-26,1.0000000000000007
1213,3.5632859668015677e-31,1.0000000000000007
1214,1.5133532350238127e-31,1.0000000000000007
1215,1.6709270080168917e-32,1.0000000000000007
1216,1.3306463092376689e-32,1.0000000000000007
1217,9.154976538912136e-33,1.0000000000000007
1218,6.89523079289351e-33,1.0000000000000007
1219,5.554969137299302e-33,1.0000000000000007
1220,5.5080965902661796e-33,1.0000000000000007
1221,5.262109907857182e-33,1.0000000000000007
1222,3.202026117913381e-33,1.0000000000000007
1223,2.0344488212460825e-33,1.0000000000000007
1224,1.924739881194762e-33,1.0000000000000007
1225,1.924739881194762e-33,1.0000000000000007
1226,1.924739881194762e-33,1.0000000000000007
1227,1.924739881194762e-33,1.0000000000000007
1228,1.924739881194762e-33,1.0000000000000007
1229,1.924739881194762e-33,1.0000000000000007
1230,1.924739881194762e-33,1.0000000000000007
1231,1.924739881194762e-33,1.0000000000000007
1232,1.924739881194762e-33,1.0000000000000007
1233,1.924739881194762e-33,1.0000000000000007
1234,1.924739881194762e-33,1.0000000000000007
1235,1.924739881194762e-33,1.0000000000000007
1236,1.924739881194762e-33,1.0000000000000007
1237,1.924739881194762e-33,1.0000000000000007
1238,1.924739881194762e-33,1.0000000000000007
1239,1.924739881194762e-33,1.0000000000000007
1240,1.924739881194762e-33,1.0000000000000007
1241,1.924739881194762e-33,1.0000000000000007
1242,1.924739881194762e-33,1.0000000000000007
1243,1.924739881194762e-33,1.0000000000000007
1244,1.924739881194762e-33,1.0000000000000007
1245,1.924739881194762e-33,1.0000000000000007
1246,1.924739881194762e-33,1.0000000000000007
1247,1.924739881194762e-33,1.0000000000000007
1248,1.924739881194762e-33,1.0000000000000007
1249,1.924739881194762e-33,1.0000000000000007
1250,1.924739881194762e-33,1.0000000000000007
1251,1.924739881194762e-33,1.0000000000000007
1252,1.924739881194762e-33,1.0000000000000007
1253,1.924739881194762e-33,1.0000000000000007
1254,1.924739881194762e-33,1.0000000000000007
1255,1.924739881194762e-33,1.0000000000000007
1256,1.924739881194762e-33,1.0000000000000007
1257,1.924739881194762e-33,1.0000000000000007
1258,1.924739881194762e-33,1.0000000000000007
