config,repeat,fold,bootstrap_seed,CYP1A2_ST-RAE,CYP1A2_MAE,CYP1A2_R2,CYP1A2_Spearman_R,CYP1A2_Kendall_Tau,CYP2C9_ST-RAE,CYP2C9_MAE,CYP2C9_R2,CYP2C9_Spearman_R,CYP2C9_Kendall_Tau,CYP2D6_ST-RAE,CYP2D6_MAE,CYP2D6_R2,CYP2D6_Spearman_R,CYP2D6_Kendall_Tau,CYP3A4_ST-RAE,CYP3A4_MAE,CYP3A4_R2,CYP3A4_Spearman_R,CYP3A4_Kendall_Tau,MA_ST-RAE,MA_MAE,MA_R2,MA_Spearman_R,MA_Kendall_Tau
chemeleon__rf,0,0,2684470948,0.8564681125026505,0.710985647002827,0.19473596336874233,0.43691930545536994,0.3074028988137269,0.7722157321215872,0.5720439622712582,0.27281975493668337,0.5470808582640913,0.3859542458931342,0.9234788827009104,0.5843408594929851,0.14780185883580224,0.4300014954971621,0.29754731797673506,0.6576636623241731,0.6511882258954936,0.4227086973194206,0.6599160252449713,0.47507629507225635,0.8024565974123303,0.629639673665641,0.25951656861516215,0.5184794211153986,0.3664951894389631
chemeleon__rf,0,1,4091952314,0.9058076701303721,0.6567107678837807,0.13428949610577928,0.4063799260710957,0.2794053395125021,0.7613646447138382,0.4711161831591378,0.257045509463441,0.514168157966105,0.36092523987977015,0.9713554755444606,0.6299684775734518,0.15226598865461838,0.37474500162572094,0.25303729941931397,0.6378393453761143,0.6265025006932063,0.4453810040451278,0.6783892245944813,0.48934701983271767,0.8190917839411963,0.5960744823273942,0.24724549956724165,0.4934205775643507,0.3456787246610759
chemeleon__rf,0,2,233227757,0.8246295101408749,0.6966306317238908,0.22195149712945014,0.47070949880571766,0.3209619240062586,0.8270719486563598,0.4945572841331487,0.20650193117002047,0.47538837171750614,0.3349040751255757,0.9393705011552569,0.5627158155025531,0.13878778901394873,0.4170483511310385,0.2866002648186162,0.6872048397869386,0.6380775815812897,0.39859771366309654,0.633066493855373,0.4548974916102375,0.8195691999348576,0.5979953282352206,0.241459732744129,0.4990531788774088,0.34934093889017204
chemeleon__rf,0,3,3276785861,0.861238858530416,0.6300457244728488,0.22399061867938003,0.4694437040235993,0.3265338346965821,0.7860504143132427,0.5381856001302796,0.2485136097620064,0.5073523152313383,0.3553472565251036,0.942025554763298,0.6409291523719305,0.10877247790353102,0.36592005055748117,0.2466806134230303,0.6567817924824234,0.6772449389536376,0.44238045918446445,0.6649250196087748,0.4814980424446305,0.811524155022345,0.6216013539821742,0.2559142913823455,0.5019102723552984,0.35251493677233664
chemeleon__rf,0,4,3644269654,0.9029957058995631,0.7005665825861136,0.17030710535126298,0.4332579735264841,0.30053941180432125,0.7807816058035392,0.4919302858057884,0.27363603804168735,0.5268178207396064,0.3700769655990948,0.8779263058934763,0.575627396495206,0.20149041819262115,0.4514228622777659,0.310293442060269,0.6424553526632855,0.6796441709943789,0.4075957471992436,0.6445752821972883,0.46344429477847504,0.801039742564966,0.6119421089703717,0.2632573271962038,0.5140184846852861,0.3610885285605401
chemeleon__rf,1,0,1206282609,0.9145055791390965,0.6536601387081631,0.1685856762968272,0.40905171026042186,0.28209053058529976,0.7366169960397668,0.5177417261444291,0.25888789704871257,0.5431401041834122,0.3831399289478741,0.9154420825901517,0.6512949261615519,0.16406787282424348,0.40305416378601316,0.27959784497938217,0.5474481120281682,0.6124152930339946,0.4843965299521436,0.7181080115825459,0.525027277500874,0.7785031924492959,0.6087780210120347,0.2689844940304817,0.5183384974530982,0.3674638955033575
chemeleon__rf,1,1,3543069911,0.8938096069755707,0.7256296361798539,0.20395603787550606,0.458823002801947,0.31521758518900717,0.7782207047909221,0.5143137471646957,0.2576493728061925,0.4994811110934557,0.3540858229431141,0.9226060310503628,0.5622902418565024,0.16016743533557287,0.3986089451310771,0.27397717774024327,0.638831929426764,0.6369186213182927,0.4447893504336691,0.6734069686240557,0.4895002528481317,0.8083670680609049,0.6097880616298362,0.2666405491127351,0.5075800069126338,0.358195209680124
chemeleon__rf,1,2,3479688010,0.7986767421571163,0.6868779092575902,0.22128371310347147,0.48059910983447435,0.3368703210790165,0.7697128038268471,0.5440062771151503,0.2565202811655773,0.5300637305248161,0.3754285111060833,0.9863110181583057,0.5945250141261241,0.07610065505161173,0.36570727931556923,0.24893527878845623,0.6513624166091494,0.6851506198397919,0.4267802322755771,0.6715894098671394,0.49038859920913075,0.8015157451878546,0.6276399550846642,0.2451712203990594,0.5119898823854998,0.36290567754567166
chemeleon__rf,1,3,877132087,0.9364819842935844,0.6699588476238312,0.13750412754373542,0.38498542902156285,0.2637707137640657,0.8420001298002993,0.4996690992253373,0.22806214454414017,0.4811758317291031,0.3375231467716882,0.913104776111932,0.6079353343000529,0.16107523649969996,0.42872759624840956,0.29449464090826527,0.7176799850320135,0.6539562914699125,0.3908414249286858,0.6101012018099062,0.43525724437123037,0.8523167188094573,0.6078798931547835,0.22937073337906536,0.47624751470224547,0.3327614364538124
chemeleon__rf,1,4,1244265337,0.8338286639158929,0.6693476846735757,0.1858545195868868,0.4448398341564393,0.3125373507232641,0.8022689772173223,0.48368534836531807,0.22059439319457835,0.4697800562334099,0.33218574339072926,0.9825267487016904,0.5989293451452399,0.09496915733269763,0.38267642600279006,0.26133760264655004,0.6852100296753609,0.6666269216082874,0.4035175442139633,0.6447730496515768,0.4596271667077177,0.8259586048775667,0.6046473249481052,0.2262339035820315,0.48551734151105397,0.3414219658670653
chemeleon__rf,2,0,2740186692,0.8501454030595785,0.6691779518107025,0.2061599064348726,0.47047497065232446,0.3297941268863307,0.8323637559476891,0.4821708277677619,0.18962244651435362,0.4748040409921294,0.33267655945169655,0.964063231948405,0.5802916726118985,0.12724133203324856,0.3883498540630359,0.2647333475208897,0.6273991530614642,0.6330038733209578,0.4617948431184614,0.6907038828421225,0.5041834653623195,0.8184928860042842,0.5911610813778301,0.24620463202523404,0.5060831871374031,0.3578468748053091
chemeleon__rf,2,1,3884972972,0.8510755126276959,0.6370487202443619,0.2270514690079057,0.45735970771787654,0.3149952522147349,0.7772731921211519,0.5358045942990504,0.25627459691888077,0.5123695892803185,0.365067309922711,0.9331806021085484,0.6346688352475842,0.11345143609584625,0.357105213304749,0.24412020404203194,0.6603172417024049,0.6681264172646807,0.4088351501986275,0.6434984015038974,0.4601091278388513,0.8054616371399502,0.6189121417639193,0.25140316305531507,0.49258322795171033,0.3460729735045823
chemeleon__rf,2,2,829139639,0.8642047727474345,0.6829266325306804,0.22355824148305165,0.476898254345274,0.33293664316196464,0.7285490137330167,0.49848002031522815,0.2689117399049627,0.5413433642789168,0.3831631421005769,0.9164744836082183,0.6287846157488208,0.1741517722096589,0.4464979340402633,0.3061466796766651,0.6581919919920177,0.6441843052294114,0.4436663800099213,0.6761939670385926,0.48408917564838755,0.7918550655201718,0.6135938934560352,0.2775720334018986,0.5352333799257617,0.3765839101468985
chemeleon__rf,2,3,2545567356,0.9652632975174827,0.6965351213084471,0.10474055214840211,0.3715470726593027,0.2545857227690334,0.8305076189446875,0.5186063387176927,0.22607555344897365,0.484924072341015,0.3354399300294129,0.9554152174099378,0.6106189046580695,0.1378396487766481,0.3757701068904595,0.25666141699133904,0.651219101605511,0.6377503795275997,0.42771722635450904,0.6325960644612398,0.45861281029457696,0.8506013088694048,0.6158776860529523,0.22409324518213322,0.4662093290880043,0.32632497002109057
chemeleon__rf,2,4,2718398101,0.8224736838479759,0.7156425961685245,0.18922237888985605,0.4401915594547995,0.3078270040614425,0.7648315939895354,0.5347078659382904,0.2754019271410115,0.518883255770502,0.3633710984650219,0.9605457680421499,0.5754269146822982,0.1039104318083308,0.36010440149746525,0.2503095755561558,0.6453032777422817,0.6606645092274012,0.4241262470416544,0.664265477905046,0.4799328811372691,0.7982885809054857,0.6216104715041285,0.2481652462202132,0.49586117365695315,0.3503601398049723
chemeleon__rf,3,0,176092387,0.8520223150001468,0.6604716736890184,0.19948515313711354,0.44396763142722473,0.3083407141229626,0.7660146319553444,0.5204432779699278,0.27483352768421365,0.5776554673677117,0.41498296490731035,0.97164622280665,0.6288845759021874,0.137244638114717,0.3293609106007019,0.22403449236055145,0.6698539385886869,0.6762737093928703,0.4137776070005374,0.6433744745773078,0.4635109716800514,0.814884277087707,0.621518309238501,0.25633523148414544,0.4985896209932365,0.352717285767719
chemeleon__rf,3,1,3528048386,0.9091190700253874,0.7060468041621103,0.14721080513410198,0.3881867836000561,0.2732776166322094,0.7524883120528619,0.48451846925941566,0.2687740630117807,0.5110102903932567,0.35561202669264197,0.9686593154418558,0.6448021780459796,0.11228954123130185,0.3722385701753812,0.25108426846093745,0.6854207979676329,0.6232220744428908,0.4789962200504096,0.6971541365255564,0.5084070667835924,0.8289218738719345,0.6146473814775991,0.25181765735689854,0.49214744517356257,0.34709524464234526
chemeleon__rf,3,2,569531098,0.9079648216050004,0.6715449663131197,0.18165137680306703,0.4701759470026483,0.3259109475809791,0.8434973041593744,0.5414036347318564,0.18609604438998958,0.42833550626377737,0.2968500801090316,0.9131418312194233,0.5872017234393391,0.15256182528522674,0.42080488567947705,0.29226021353565296,0.5925466210236713,0.6352270151898775,0.43925055553107567,0.6826210391013641,0.49359403116743916,0.8142876445018674,0.6088443349185482,0.23988995050233977,0.5004843445118167,0.3521538180982757
chemeleon__rf,3,3,1337295874,0.8934057569033975,0.6910364657815566,0.19716144043033831,0.45210536386725647,0.3134103211839129,0.751473357496795,0.4979475449150906,0.2769242934848917,0.5348098533841903,0.3755229518493293,0.9294366698239478,0.5506549459482394,0.13968031154851748,0.41627304908293516,0.29032219400161446,0.6938682453716782,0.6736122397179621,0.38881293464188127,0.6254864430885747,0.4478184800506998,0.8170460073989546,0.6033127990907122,0.2506447450264072,0.5071686773557392,0.3567684867713891
chemeleon__rf,3,4,612016888,0.79945439194699,0.6675918389599406,0.20891874510906236,0.4637867939931087,0.31827258937297664,0.8058687579256589,0.5338719141641064,0.2268262677392684,0.46169276628676986,0.3248025055208344,0.8896725639121233,0.5921921179798129,0.1863242863031268,0.43490833435347664,0.2989224914737367,0.6302760457781899,0.6635924285330889,0.39899823647797195,0.6330534492590623,0.4553924682756179,0.7813179398907405,0.6143120749092371,0.25526688390735736,0.49836033597310436,0.3493475136607914
chemeleon__rf,4,0,232150720,0.8559522446287393,0.7151230381185069,0.20956078120684177,0.4788610178271464,0.33158709949464366,0.7805755619894575,0.5845290314878906,0.23712758638701317,0.4974270711551237,0.34709413955440044,0.9136826129419867,0.5811007871259493,0.15943079855588826,0.39051686818170106,0.2662926319265122,0.6593675463332924,0.6581967876558874,0.4235763990185964,0.6441279493008228,0.46853576806048414,0.8023944914733689,0.6347374110970585,0.25742389129208487,0.5027332266161986,0.3533774097590101
chemeleon__rf,4,1,2324106676,0.8617362667659674,0.704235381406554,0.1447314303940988,0.40146404055989543,0.27456844486068654,0.7000437427313458,0.4884238080456089,0.29814613258815287,0.5714652124145634,0.40212569999714104,0.9171030181604933,0.5818419970744294,0.15887759704428447,0.40010585959795997,0.27771578142526954,0.6556773488994926,0.6561871456667656,0.43999925731763956,0.6617158527639171,0.47930636832237616,0.7836400941393248,0.6076720830483394,0.26043860433604393,0.508687741334084,0.3584290736513683
chemeleon__rf,4,2,1658700540,0.8902267412354914,0.6709471291759621,0.13090522310215713,0.3927866083041298,0.2717627539348409,0.8245158024592272,0.43556453166238335,0.21207828314899307,0.4562516871149511,0.3243590811881107,0.9577371455335576,0.6376879098127854,0.13457675360747587,0.4076649932942631,0.27860665687959413,0.6171287440568305,0.600745424230397,0.4558181195698924,0.6896677347071671,0.5025055230160873,0.8224021083212766,0.5862362487203819,0.2333445948571296,0.4865927558551278,0.34430850375465827
chemeleon__rf,4,3,609942288,0.8585163325153613,0.6738634031844288,0.25132064770908963,0.48301896961005797,0.3376141244823007,0.7895546380859751,0.5191128270342305,0.24301641706881927,0.5117773184480995,0.3583847287183092,0.8814861680141851,0.5320817129474781,0.19450443408020465,0.47363144711666855,0.3273367581403728,0.7058015230573661,0.6904139166285214,0.3694415793751072,0.6018097379626294,0.4312750407667549,0.8088396654182219,0.6038679649486647,0.26457076955830516,0.5175593682843638,0.3636526630269344
chemeleon__rf,4,4,3405943863,0.8844724630455817,0.6349492275785984,0.19186031655305638,0.4485322230122274,0.3091070163337262,0.845921868235486,0.5463817909949542,0.21433530029291098,0.4824511041919551,0.33645844742286135,0.9844755406101159,0.6516956759815128,0.10233832265764432,0.3490511038907726,0.23919175639570506,0.627077267682941,0.656037838643693,0.43451191527778893,0.6769027072128069,0.4908799601753099,0.8354867848935312,0.6222661332996896,0.23576146369535017,0.48923428457694046,0.3439092950819006
chemeleon__xgboost,0,0,2684470948,0.9133508100763517,0.7401597274855887,0.13448215638116398,0.39290369223030674,0.2733625139081901,0.9001272916069958,0.6140705939021265,0.15198121679253074,0.402634138673382,0.2765130494279144,0.9766507825284535,0.6105930004182031,0.05501065597118896,0.28646463901165053,0.191702687162225,0.6512921521112083,0.652409838905824,0.4278581351596957,0.6569953585955505,0.47256381905079387,0.8603552590807523,0.6543082901779356,0.19233304107614485,0.43474945712772245,0.3035355173872809
chemeleon__xgboost,0,1,4091952314,1.0347616248844858,0.7086382612020753,0.02889442762781442,0.34740630805622974,0.2309796816727893,0.8438030807387376,0.48760946340107914,0.21694044465645793,0.4737237124600951,0.33252497175661955,0.9710550620948163,0.6271659268552088,0.12327077899078145,0.3342744611860877,0.22589463069384974,0.6652244087189346,0.633412169069137,0.42602340219232304,0.648284923441879,0.46516675774962296,0.8787110441092435,0.614206455131875,0.1987822633668442,0.4509223512860729,0.31364151046822036
chemeleon__xgboost,0,2,233227757,0.8427551699228238,0.7066012120630357,0.1895787393845199,0.4327545779723651,0.3001070809810922,0.9583910440251728,0.5248040030610096,0.09611932571841465,0.40125765158817106,0.28177473385145047,1.0502482044698922,0.6049879408717017,0.046308740275457394,0.271820787998456,0.18902732459681193,0.7419501110361156,0.6571496535277574,0.34563769335464745,0.6071314750747302,0.43066711813470415,0.8983361323635012,0.6233857023808762,0.16941112468325986,0.42824112315843066,0.3003940643910147
chemeleon__xgboost,0,3,3276785861,0.9762529024287239,0.678572462382772,0.06235914838098663,0.23371604608131866,0.15786242586480742,0.8803638742688805,0.5768158358720826,0.10583527601345084,0.3553774630742607,0.24648553250963848,1.029307494891419,0.6830651229194681,0.016291889450792376,0.26973972709076144,0.18477083719568996,0.6515868623552121,0.6540567846952956,0.460123088194682,0.6661443167314767,0.4810818499723583,0.8843777834860588,0.6481275514674046,0.16115235050997795,0.3812443882444544,0.26755016138562354
chemeleon__xgboost,0,4,3644269654,0.9762274401228808,0.738974005647261,0.08911250436432104,0.34191022326381665,0.23418338889484136,0.7767967444316823,0.48878422877069494,0.2703334014508873,0.5264940697434534,0.3724394871909634,1.009457510939874,0.6276091945098674,0.09605249658901771,0.29552110619335037,0.20137259062739463,0.6896467191387475,0.6915685024475544,0.38041615578998117,0.608141106487333,0.4280456053910252,0.8630321036582962,0.6367339828438445,0.20897863954855184,0.44301662642198836,0.3090102680260562
chemeleon__xgboost,1,0,1206282609,1.019827510227545,0.7075499394844884,0.05877063303725943,0.2927330436915594,0.19851224989136032,0.8257818275471187,0.5339639956544255,0.2172512789694589,0.4676318284220429,0.3283634877711665,1.004581824287967,0.6936789431692166,0.091934029887019,0.2813380040967857,0.19260858343190992,0.6114213665198737,0.6204519777754269,0.454693572295222,0.6615164687987174,0.47568691067657126,0.8654031321456261,0.6389112140208894,0.20566237854723982,0.42580483625227633,0.298792807942752
chemeleon__xgboost,1,1,3543069911,0.9643257422049775,0.7546020333318976,0.09872865202732682,0.32862770449713863,0.22177712925890666,0.8774001740684916,0.5567417266507735,0.10947518783138109,0.3742225486582556,0.2577289848839168,1.0628216467175888,0.6186313902904576,0.0381382707727132,0.30425959322071244,0.21359155854279088,0.6294518137006917,0.6122551717802512,0.46083013670289885,0.6706415714602597,0.4843895870408683,0.8834998441729374,0.635557580513345,0.17679306183357998,0.41943785445909154,0.2943718149316207
chemeleon__xgboost,1,2,3479688010,0.9199478467936291,0.7413748175611097,0.11923592609722251,0.3589207168700041,0.25302408135319693,0.9089653133392689,0.5978403389062131,0.11333641654038983,0.35180190033352393,0.2406889301939895,1.0995639833971238,0.6351857438190244,-0.06824111245489312,0.27691870120139256,0.18985823749896522,0.696897068493158,0.7097208735338963,0.39703843867483424,0.6372069889480382,0.45642475002920013,0.9063435530057948,0.6710304434550609,0.14034241721438834,0.4062120768382397,0.28499899976883797
chemeleon__xgboost,1,3,877132087,1.0455986012096807,0.731589781827017,-0.06421002771153003,0.2572461162392242,0.17486909168512865,0.9531452671079931,0.5414737759789783,0.12628011003500078,0.35616474465810527,0.24700014652826285,1.0069938414588377,0.6514930598336077,0.08697641696870831,0.3445000583975133,0.23458093358690854,0.7223926610931464,0.6583870571107086,0.38578620485755194,0.6085390321796577,0.4340065285775383,0.9320325927174146,0.6457359186875778,0.13370817603743274,0.3916124878686251,0.2726141750944596
chemeleon__xgboost,1,4,1244265337,0.9620907086079982,0.7236152471309626,0.04951373818443094,0.3363173989831702,0.23487878942079793,0.8646274765375825,0.5023718688840791,0.17927411274607144,0.4298199715514172,0.2996002937678436,1.1639409809512928,0.674273339341709,-0.09104986452185844,0.25498173240779975,0.1690424664892507,0.7497113818898489,0.6872574129682195,0.34027944570542606,0.5865001888301552,0.41570582883951257,0.9350926369966807,0.6468794670812426,0.11950435802851746,0.40190482294313556,0.2798068446293512
chemeleon__xgboost,2,0,2740186692,0.9528969865611235,0.7256624086305069,0.08823514806078395,0.3459521390634815,0.23948962726133935,0.9421166709539752,0.5254482145427242,0.08607516483455323,0.3707075216146173,0.25517361217827667,0.9705576429933607,0.5818622433991912,0.04634237875408035,0.29533419265456273,0.20770015784792123,0.723046183111313,0.6854413332189541,0.37792983705103367,0.6158033595144426,0.43844850715079764,0.8971543709049431,0.6296035499478441,0.14964563217511279,0.4069493032117761,0.2852029761095837
chemeleon__xgboost,2,1,3884972972,0.991173081558391,0.7001801501320271,0.053356586977508676,0.3798321922080628,0.2619236653046427,0.8385866386492979,0.5562471419150175,0.20213783783080413,0.4397482620879628,0.3054838410996238,0.924257170414252,0.6336137335277939,0.1281084738067941,0.314462532420056,0.21873781343463317,0.6766791561758717,0.6639138492311509,0.40338931871707895,0.6321500004077509,0.45426495232084957,0.8576740116994532,0.6384887187014973,0.19674805433304646,0.4415482467809581,0.3101025680399373
chemeleon__xgboost,2,2,829139639,0.9787382424939386,0.7419575246390243,0.07591960367946811,0.29299476099361105,0.19883867854523093,0.8755239783777394,0.5406029811438279,0.11960222520095011,0.43486969736507153,0.30265743011936935,0.9646838861716658,0.6541624165397208,0.0716222371974525,0.30433280291258286,0.21267931038657636,0.7115877530893139,0.6562837288787818,0.41816227909953757,0.6371777964845647,0.4526126087759007,0.8826334650331644,0.6482516628003387,0.17132658629435207,0.4173437644389576,0.2916970069567693
chemeleon__xgboost,2,3,2545567356,1.0273956148615302,0.7269142813039224,0.057366634844616196,0.32147924035304654,0.21414465360073817,0.9100253214192213,0.5346119371090609,0.1382038172934882,0.3735314283224028,0.25854188937692246,0.9765578911407444,0.6226564581951121,0.07545414160075048,0.3181794978585406,0.21356087631993773,0.696226441390187,0.6461950825668776,0.38060528643791863,0.6130245497958566,0.43731960695670596,0.9025513172029208,0.6325944397937432,0.16290747004419337,0.40655367908246165,0.2808917565635761
chemeleon__xgboost,2,4,2718398101,0.9750454705337102,0.8082612654061055,0.05227984934795556,0.2938074038341021,0.19842398438692002,0.831888139493578,0.5572990946716223,0.19441556335500393,0.42695330511827423,0.2977319478400942,1.0478685466501974,0.6110756555823119,0.014778378400948531,0.21830128924496803,0.1472880662292287,0.6634688651566193,0.6498044089136744,0.4300636215106693,0.6475975620671751,0.46257201901272454,0.8795677554585262,0.6566101061434285,0.17288435315364434,0.3966648900661298,0.2765040043672419
chemeleon__xgboost,3,0,176092387,0.9730171603893241,0.7164385947778935,0.07095181705849266,0.3459819216525729,0.24065939551388743,0.9227209789643789,0.5844116228115293,0.10146515120392316,0.35082160080473396,0.24564634013959272,1.0054788131003494,0.6437825191344714,0.025554296788037282,0.21459244406184996,0.1448002581966836,0.6504620557417143,0.6458099483770735,0.45189162156917967,0.6663330835086799,0.4777659256507634,0.8879197520489417,0.6476106712752419,0.1624657216549082,0.39443226250695923,0.27721797987523183
chemeleon__xgboost,3,1,3528048386,0.9989641647735851,0.7490456431176511,0.08356342915111342,0.31525501566033287,0.21578444689726944,0.9222968414707029,0.5350791123011128,0.039204886432088186,0.33272934783685326,0.2317157537594956,0.9627189346060339,0.6416155908382225,0.07425328169262127,0.34470322509069573,0.2352150492095584,0.717471883266095,0.638755381254172,0.4337651907626802,0.6504629004661142,0.4674320279078706,0.9003629560291042,0.6411239318777896,0.15769669700962577,0.410787622263499,0.2875368194435485
chemeleon__xgboost,3,2,569531098,1.0379777765084162,0.7379768336698763,0.041079495340336926,0.38721884162927545,0.26245578998775926,0.9505553867853216,0.5791222217161601,0.08723801588607469,0.3367388720164528,0.23086325546307118,0.9891991974490114,0.6209471368699975,0.005016733571648719,0.2336518281335827,0.1642805344714722,0.5926529513499766,0.6241490622612955,0.46309729460681426,0.6933529295135131,0.5014183431144376,0.8925963280231815,0.6405488136293324,0.14910788485121865,0.41274061782320604,0.28975448075918503
chemeleon__xgboost,3,3,1337295874,1.0193859490999473,0.7620007989366538,0.06508847096851872,0.29640320021999483,0.20283374031287046,0.9484796776790694,0.5565683280365941,0.10865441212014139,0.42053987457030906,0.28508049850181527,1.0258743477498782,0.5965642651742026,0.053407358165600244,0.358941779607416,0.2459882063172,0.7401729582811315,0.6915578724363859,0.3685601029640543,0.6028473741851995,0.4279767080018787,0.9334782332025066,0.6516728161459591,0.14892758605457865,0.4196830571457299,0.2904697882834411
chemeleon__xgboost,3,4,612016888,0.9236011859336796,0.7346663110012398,0.037922624156066176,0.2730464132464256,0.1861182436105512,0.8674190918651403,0.5550536803185396,0.17845379041775847,0.4449012549186398,0.30770745093455815,1.0205594955024408,0.653447985010214,0.02486941705440194,0.15015635121827423,0.10656142651952363,0.7118559233069155,0.6943842854287557,0.33894674107398254,0.5857478475103901,0.416041351606934,0.880858924152044,0.6593880654396873,0.14504814317555226,0.3634629667234324,0.2541071181678917
chemeleon__xgboost,4,0,232150720,0.9374781558556028,0.7580626593930877,0.10171479365177724,0.3057774908179765,0.21379352933194049,0.8003501627694646,0.5989520967738754,0.22780772006714198,0.47980081585891426,0.3348530593241552,0.964263306644152,0.6011851098922301,0.12420533872471262,0.3171925479162896,0.21733541651111238,0.6850646107436356,0.6633049199399652,0.3918027919604643,0.6202936174073322,0.4473599423057484,0.8467890590032138,0.6553761964997895,0.21138266110102405,0.43076611800012815,0.30333548686823913
chemeleon__xgboost,4,1,2324106676,0.9895609055480293,0.7757923601733886,0.017552402852429542,0.15433029253293054,0.10646978134798794,0.9024841553632332,0.5616193451644609,0.07842057724384614,0.34749032030930754,0.23591242976954258,1.0132823755383686,0.623634553901495,0.008498365597349794,0.22011273439093818,0.14781963118195224,0.6969796628124133,0.6667493162658312,0.4156080226318864,0.6353805567547169,0.4501468459287614,0.9005767748155111,0.656948893876294,0.13001984208137796,0.33932847599697336,0.23508717205706106
chemeleon__xgboost,4,2,1658700540,0.9881576934294278,0.7156852228589177,0.09878541038526069,0.3590063146870387,0.24699025290169768,0.9311943778143327,0.45151841361836675,0.14647164382496003,0.4230395231565512,0.3002591113460341,0.9913712827388733,0.6588945519316224,0.04716725074049861,0.26880828558253056,0.1841576352123391,0.6528950768724997,0.6071867008817977,0.44402979248599617,0.6591252238865121,0.47644730218582243,0.8909046077137833,0.6083212223226762,0.18411352435917885,0.4274948368281581,0.30196357541147334
chemeleon__xgboost,4,3,609942288,0.9861800699263867,0.7308440431280571,0.1070653918126379,0.30357916427986614,0.20844107523561992,0.9513702569692969,0.5704342198128755,0.10743205127127455,0.3638796884260484,0.25050284629727915,0.933430610514588,0.5611026846480137,0.10449435324229997,0.41284398906752967,0.28412836281187515,0.7459132354209558,0.6892478286582315,0.35913357276085794,0.5786118223494985,0.41302487537585414,0.9042235432078068,0.6379071940617944,0.16953134227176758,0.41472866603073566,0.28902428993015705
chemeleon__xgboost,4,4,3405943863,1.0325312911790627,0.7044775096433783,0.040198676691701574,0.28763206060719654,0.19329133877539822,0.861734746725251,0.5500997606856396,0.17602441111431372,0.4434252863475622,0.30993871195236494,1.0223627691196608,0.6693531660740983,0.06180275229118487,0.25512758395567914,0.1752309638189465,0.6620922862649274,0.6653036039223794,0.4045704095773415,0.6384967901965799,0.46182951350119505,0.8946802733222255,0.6473085100813739,0.17064906241863542,0.4061704302767544,0.2850726320119762
chemprop_chemeleoninit,0,0,2684470948,0.7883875412504711,0.6590054097361588,0.2948648621590517,0.5275029724617273,0.37137991884892524,0.7113010720512997,0.52776904450625,0.36090086579988867,0.5834375096996,0.4111687371604241,0.9580366078313584,0.5985335031988949,0.16496204844362733,0.4170427188170808,0.28296186304211957,0.49103534655860465,0.5297021102416467,0.6053608924698222,0.7945810954766308,0.5973362177353275,0.7371901419229334,0.5787525169207376,0.35652216721809743,0.5806410741137598,0.41571168419669907
chemprop_chemeleoninit,0,1,4091952314,0.8722179044172848,0.6225281618992308,0.2278823807880343,0.48295784314209395,0.3371615623851629,0.5837758682625701,0.41574367965254316,0.4415787407955715,0.6529226310109133,0.477403270575647,0.9569560493130124,0.6232304488143768,0.11721095140362751,0.37395624521312026,0.25250178492570746,0.6102207129107592,0.5636109517323823,0.5149248957725147,0.7275898690392696,0.5404788380688245,0.7557926337259067,0.5562783105246333,0.325399242189937,0.5593566471013492,0.4018863639888355
chemprop_chemeleoninit,0,2,233227757,0.797198501136896,0.6824312296844843,0.2962798044198623,0.5295306918544868,0.37216976768490295,0.712247861397181,0.4611437779200616,0.28671208288247285,0.5789877011052802,0.4174937190226957,0.9722095973933633,0.5710648237978131,0.14361605308906802,0.4511943241181651,0.31365822069463384,0.6697772788735936,0.5684423668820596,0.5096079085246554,0.7398149090450402,0.5536813361032494,0.7878583097002585,0.5707705495711046,0.30905396222901466,0.5748819065307431,0.41425076087637047
chemprop_chemeleoninit,0,3,3276785861,0.7832492684117721,0.5854806248047706,0.311918362733322,0.5728676474398885,0.4056854325479541,0.6215620185118855,0.47787888498178277,0.4244953911060561,0.6803525108137155,0.5004459859041317,1.0446124963248897,0.6897501934888425,0.05365861595444334,0.38833983622265605,0.2680109689761922,0.4780603235397566,0.5490096173896517,0.5871971697816173,0.7772971534839227,0.5870184374928648,0.731871026697076,0.5755298301662619,0.3443173848938597,0.6047142869900457,0.44029020623028564
chemprop_chemeleoninit,0,4,3644269654,0.8891741613388273,0.6949889165505574,0.14811498892026362,0.4665232196101207,0.32718637183235144,0.6779990832359799,0.4469231040767684,0.3966628364838909,0.6145530287585081,0.44354599071366846,1.0637585930632911,0.6451740472213829,0.05992651648964005,0.37895896377762683,0.25597145711455244,0.6122705634100402,0.5864609053387918,0.550284531800672,0.7542833583957724,0.5624674494333753,0.8108006002620346,0.5933867432968751,0.2887472184236166,0.5535796426355071,0.3972928172734869
chemprop_chemeleoninit,1,0,1206282609,0.871486244161885,0.6248169699911146,0.241216230357387,0.5090743600872077,0.35740991607340206,0.6828650866603483,0.4859044524729109,0.34129807526668327,0.6332043319129471,0.45871238947988013,0.9476148357926176,0.664026349314782,0.15824281472276955,0.3910861938721448,0.26947683545931383,0.5041213491308932,0.56020375447543,0.5454118232379559,0.7620573728334534,0.5698945778472738,0.7515218789364361,0.5837378815635594,0.3215422358961989,0.5738555646764384,0.4138734297149675
